Id	MachineId	CollectionDateTime	RestockUtcDateTime	LastCollectionDateTime	PreviousRestockUtcDateTime	IsRecentCreatedDateTime	IsRecentUtcCreatedDateTime	CreatedBy	Deleted	PrepickId	CollectedBillsCount	CollectedCoinsCount	RefundAmountInCents	BagNumber	AllSalesAmountInCents	LastRestockAllSalesAmountInCents	CashSalesQuantity	LastRestockCashSalesQuantity	CashSalesAmountInCents	LastRestockCashSalesAmountInCents	CardSalesQuantity	LastRestockCardSalesQuantity	CardSalesAmountInCents	LastRestockCardSalesAmountInCents	TokenSalesQuantity	LastRestockTokenSalesQuantity	TokenSalesAmountInCents	LastRestockTokenSalesAmountInCents	FreeSalesQuantity	LastRestockFreeSalesQuantity	FreeSalesAmountInCents	LastRestockFreeSalesAmountInCents	CashInAmountInCents	LastRestockCashInAmountInCents	BillsInAmount	LastRestockBillsInAmount	CoinsToTubeAmountInCents	LastRestockCoinsToTubesAmountInCents	CoinsToBoxAmountInCents	LastRestockCoinsToBoxAmountInCents	CashDispensedAmountInCents	LastRestockCashDispensedAmountInCents	CoinRefillAmountInCents	CoinsInTubeAmountInCents	CollectedTokensCount	CollectedTokensValueInCents	LastRestockTestVendAmountInCents	CreatedByUserId	RestockedByUserId	LastRestockAllSalesQuantity	AllSalesQuantity	ScheduleDate	ScheduleId	RestockSummaryFrozen	
=17265	=1142313	=01/20/2014 07:18:10	=01/20/2014 15:18:10	=01/15/2014 07:57:27	=01/15/2014 15:57:27	=False	=False	[NULL]	=False	=2033	=0	=0	=0	=1008	=0	=0	=8830	=115	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17266	=1171504	=01/20/2014 07:39:52	=01/20/2014 15:39:52	=01/07/2014 10:44:21	=01/07/2014 18:44:21	=False	=False	[NULL]	=False	=2032	=134	=4015	=0	=95	=1447085	=17445	=15909	=190	=1447085	=17445	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1590290	=18785	=11314	=134	=143310	=1395	=315580	=3990	=143960	=1340	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2447	=False	
=17267	=999994	=01/20/2014 07:53:32	=01/20/2014 15:53:32	=12/19/2013 07:29:43	=12/19/2013 15:29:43	=False	=False	[NULL]	=False	=2032	=64	=1565	=0	=92	=954295	=6020	=13062	=70	=954295	=6020	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1302990	=15235	=6348	=67	=329245	=7090	=338945	=1445	=286435	=6690	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2447	=False	
=17269	=1157801	=01/20/2014 08:49:36	=01/20/2014 16:49:36	=01/16/2014 13:42:42	=01/16/2014 21:42:42	=False	=False	[NULL]	=False	=2033	=152	=2570	=0	=162	=4875615	=17840	=55534	=186	=4875615	=17840	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5547775	=18460	=43178	=152	=673795	=690	=556180	=2570	=673150	=620	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17274	=1028250	=01/20/2014 10:32:08	=01/20/2014 18:32:08	=01/08/2014 12:07:09	=01/08/2014 20:07:09	=False	=False	[NULL]	=False	=2032	=146	=1875	=0	=133	=2930850	=15235	=37844	=179	=2930850	=15235	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4323290	=20145	=29308	=146	=901895	=3670	=490595	=1875	=1393490	=4910	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2447	=False	
=17277	=999958	=01/20/2014 11:40:34	=01/20/2014 19:40:34	=12/30/2013 13:50:12	=12/30/2013 21:50:12	=False	=False	[NULL]	=False	=2033	=48	=4865	=0	=86	=1274450	=9225	=9944	=60	=1274450	=9225	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1537245	=10790	=10298	=48	=267045	=1200	=240400	=4790	=256135	=1465	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17278	=999959	=01/20/2014 11:47:54	=01/20/2014 19:47:54	=12/30/2013 13:53:58	=12/30/2013 21:53:58	=False	=False	[NULL]	=False	=2033	=23	=950	=0	=120	=1573625	=4300	=30195	=26	=1573625	=4300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2254500	=5255	=10006	=43	=712505	=30	=541395	=925	=681635	=955	=2000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17279	=1192844	=01/20/2014 11:52:54	=01/20/2014 19:52:54	=12/30/2013 14:44:20	=12/30/2013 22:44:20	=False	=False	[NULL]	=False	=2033	=43	=160	=0	=109	=239150	=4800	=1596	=32	=239150	=4800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=304125	=6060	=2071	=47	=62620	=1200	=34405	=160	=63255	=1260	=400	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17280	=1192845	=01/20/2014 12:12:02	=01/20/2014 20:12:02	=12/30/2013 12:00:00	=12/30/2013 20:00:00	=False	=False	[NULL]	=False	=2033	=263	=550	=0	=105	=970100	=0	=6295	=0	=875475	=0	=643	=0	=94625	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1131625	=0	=7720	=0	=244485	=0	=115140	=0	=237460	=0	=3000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2448	=False	
=17281	=1037537	=01/20/2014 12:12:29	=01/20/2014 20:12:29	=01/13/2014 13:08:42	=01/13/2014 21:08:42	=False	=False	[NULL]	=False	=2032	=95	=950	=0	=150	=172410	=10895	=2236	=142	=172410	=10895	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=224460	=14935	=1395	=103	=47730	=3710	=37230	=925	=52195	=4040	=700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/20/2014 00:00:00	=2447	=False	
=17286	=1182012	=01/21/2014 08:00:12	=01/21/2014 16:00:12	=01/07/2014 09:30:28	=01/07/2014 17:30:28	=False	=False	[NULL]	=False	=2035	=39	=2300	=0	=140	=801035	=6250	=11023	=125	=801035	=6250	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1104300	=8205	=6887	=39	=243365	=2005	=172235	=2300	=303990	=1955	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17288	=999954	=01/21/2014 08:48:58	=01/21/2014 16:48:58	=01/08/2014 08:30:24	=01/08/2014 16:30:24	=False	=False	[NULL]	=False	=2036	=0	=0	=0	[NULL]	=1293740	=0	=43892	=99	=1293740	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1486025	=0	=3699	=0	=193405	=0	=922720	=0	=197950	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2452	=False	
=17293	=999972	=01/21/2014 09:43:10	=01/21/2014 17:43:10	=01/16/2014 10:29:57	=01/16/2014 18:29:57	=False	=False	[NULL]	=False	=2036	=0	=0	=0	[NULL]	=1011925	=0	=32132	=116	=1011925	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1344710	=0	=6572	=0	=336560	=0	=350950	=0	=365475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2452	=False	
=17295	=1011774	=01/21/2014 10:10:17	=01/21/2014 18:10:17	=01/09/2014 10:17:17	=01/09/2014 18:17:17	=False	=False	[NULL]	=False	=2036	=0	=0	=0	[NULL]	=13570860	=0	=137736	=158	=13570860	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=14061930	=0	=100474	=0	=534185	=0	=3480345	=0	=496225	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2452	=False	
=17296	=999948	=01/21/2014 10:21:38	=01/21/2014 18:21:38	=01/16/2014 11:20:30	=01/16/2014 19:20:30	=False	=False	[NULL]	=False	=2035	=0	=0	=0	=1005	=635055	=0	=10710	=204	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17297	=999971	=01/21/2014 10:27:41	=01/21/2014 18:27:41	=01/15/2014 08:09:58	=01/15/2014 16:09:58	=False	=False	[NULL]	=False	=2036	=0	=0	=0	[NULL]	=1083350	=0	=25286	=154	=1083350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1115610	=0	=8943	=0	=119080	=0	=102230	=0	=40960	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2452	=False	
=17299	=1037533	=01/21/2014 10:52:36	=01/21/2014 18:52:36	=01/14/2014 09:41:19	=01/14/2014 17:41:19	=False	=False	[NULL]	=False	=2036	=0	=0	=0	[NULL]	=18639115	=0	=361684	=140	=18639115	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=25261130	=0	=137974	=0	=5521915	=0	=5941815	=0	=6677800	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2452	=False	
=17300	=999952	=01/21/2014 11:24:09	=01/21/2014 19:24:09	=01/13/2014 11:39:09	=01/13/2014 19:39:09	=False	=False	[NULL]	=False	=2035	=185	=1580	=0	=140	=668150	=19990	=5900	=223	=668150	=19990	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=839615	=24940	=5441	=189	=162680	=4460	=132835	=1580	=165855	=5065	=400	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17311	=1047406	=01/21/2014 13:52:22	=01/21/2014 21:52:22	=01/09/2014 12:45:43	=01/09/2014 20:45:43	=False	=False	[NULL]	=False	=2035	=158	=1680	=0	=139	=2478465	=17035	=32841	=195	=2478465	=17035	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3121405	=20915	=19459	=158	=642410	=3460	=533095	=1655	=650315	=3880	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17312	=1157751	=01/21/2014 14:17:18	=01/21/2014 22:17:18	=01/16/2014 12:36:40	=01/16/2014 20:36:40	=False	=False	[NULL]	=False	=2035	=163	=3925	=0	=107	=2830150	=20655	=32236	=219	=2830150	=20655	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3192270	=21840	=24597	=163	=342145	=1615	=390425	=3925	=362395	=1185	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17314	=1142537	=01/21/2014 14:51:01	=01/21/2014 22:51:01	=12/24/2013 10:53:26	=12/24/2013 18:53:26	=False	=False	[NULL]	=False	=2035	=105	=2945	=0	=93	=1642785	=13380	=24764	=141	=1642785	=13380	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2006275	=14615	=11529	=105	=629795	=1170	=223580	=2945	=652155	=1235	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/21/2014 00:00:00	=2450	=False	
=17315	=999955	=01/22/2014 07:19:15	=01/22/2014 15:19:15	=01/16/2014 08:39:25	=01/16/2014 16:39:25	=False	=False	[NULL]	=False	=2038	=0	=0	=0	=1018	=2520805	=0	=26934	=151	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17316	=1037536	=01/22/2014 07:32:40	=01/22/2014 15:32:40	=01/15/2014 12:27:35	=01/15/2014 20:27:35	=False	=False	[NULL]	=False	=2037	=54	=1780	=0	=131	=1953815	=12815	=18141	=74	=1628300	=6995	=2905	=48	=325515	=5820	=0	=0	=0	=0	=0	=0	=0	=0	=2195835	=9885	=14321	=54	=426615	=2705	=337120	=1780	=588885	=2890	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17317	=999976	=01/22/2014 07:34:29	=01/22/2014 15:34:29	=01/17/2014 07:02:36	=01/17/2014 15:02:36	=False	=False	[NULL]	=False	=2038	=0	=0	=0	=10018	=213300	=0	=11152	=38	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17318	=999977	=01/22/2014 08:23:46	=01/22/2014 16:23:46	=01/16/2014 09:46:57	=01/16/2014 17:46:57	=False	=False	[NULL]	=False	=2038	=0	=0	=0	=1012	=587310	=0	=29606	=207	=-7801298	=0	=0	=0	=0	=0	=0	=0	=8388608	=0	=0	=0	=0	=0	=955795	=0	=487	=0	=495610	=0	=378720	=0	=366615	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17319	=1037295	=01/22/2014 08:37:31	=01/22/2014 16:37:31	=01/16/2014 09:31:51	=01/16/2014 17:31:51	=False	=False	[NULL]	=False	=2038	=0	=0	=0	=1011	=6269880	=0	=77420	=184	=5052175	=0	=12400	=0	=1217705	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6075720	=0	=35983	=0	=1000964	=0	=1476460	=0	=1019354	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17328	=1180283	=01/22/2014 11:02:01	=01/22/2014 19:02:01	=01/14/2014 11:30:35	=01/14/2014 19:30:35	=False	=False	[NULL]	=False	=2038	=129	=3405	=0	=132	=864670	=15750	=11218	=207	=864670	=15750	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1188330	=21500	=7596	=134	=253045	=4695	=175685	=3405	=331310	=5750	=500	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17331	=1180468	=01/22/2014 11:35:06	=01/22/2014 19:35:06	=01/14/2014 11:35:47	=01/14/2014 19:35:47	=False	=False	[NULL]	=False	=2038	=118	=1590	=0	=92	=3477160	=13230	=54881	=142	=3477160	=13230	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4220765	=16460	=21312	=116	=715840	=3270	=1373725	=1590	=698035	=3200	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17334	=1150816	=01/22/2014 12:19:37	=01/22/2014 20:19:37	=01/14/2014 08:39:00	=01/14/2014 16:39:00	=False	=False	[NULL]	=False	=2037	=84	=2465	=0	=137	=893935	=10990	=11303	=125	=893935	=10990	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1224925	=13185	=8569	=86	=268585	=2135	=99440	=2450	=338080	=2230	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17335	=1142536	=01/22/2014 12:25:37	=01/22/2014 20:25:37	=01/03/2014 09:27:36	=01/03/2014 17:27:36	=False	=False	[NULL]	=False	=2037	=94	=2640	=0	=119	=839545	=12050	=12739	=113	=839545	=12050	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1042120	=14385	=5207	=94	=221090	=2345	=300330	=2640	=201910	=2335	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17336	=999966	=01/22/2014 12:44:41	=01/22/2014 20:44:41	=12/30/2013 09:52:59	=12/30/2013 17:52:59	=False	=False	[NULL]	=False	=2037	=95	=725	=0	=163	=178450	=11050	=1818	=118	=178450	=11050	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=236225	=15480	=1650	=105	=56465	=4255	=14760	=725	=42630	=2875	=1000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17337	=1146952	=01/22/2014 12:48:42	=01/22/2014 20:48:42	=01/15/2014 12:34:03	=01/15/2014 20:34:03	=False	=False	[NULL]	=False	=2038	=124	=1310	=0	=150	=1284560	=14060	=14773	=157	=1284560	=14060	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1509300	=16060	=10808	=124	=220110	=2350	=208390	=1310	=227015	=2000	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17338	=999965	=01/22/2014 12:58:42	=01/22/2014 20:58:42	=01/08/2014 10:18:51	=01/08/2014 18:18:51	=False	=False	[NULL]	=False	=2037	=101	=2595	=0	=127	=354150	=12425	=3677	=130	=354150	=12425	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=404325	=14345	=2679	=101	=69085	=2150	=83140	=2595	=67175	=2420	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17339	=1150618	=01/22/2014 13:08:10	=01/22/2014 21:08:10	=01/14/2014 09:01:18	=01/14/2014 17:01:18	=False	=False	[NULL]	=False	=2037	=75	=2135	=0	=126	=1937125	=9655	=40697	=111	=1937125	=9655	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2556390	=11320	=13199	=77	=668445	=1485	=568045	=2135	=670510	=1665	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2453	=False	
=17340	=1014674	=01/22/2014 13:23:07	=01/22/2014 21:23:07	=01/17/2014 11:58:34	=01/17/2014 19:58:34	=False	=False	[NULL]	=False	=2038	=296	=125	=0	=149	=8515815	=29545	=120367	=313	=8515815	=29545	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11975895	=34930	=84034	=298	=3092585	=5080	=479910	=50	=3461155	=5385	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/22/2014 00:00:00	=2454	=False	
=17341	=999968	=01/23/2014 07:31:50	=01/23/2014 15:31:50	=01/15/2014 12:42:42	=01/15/2014 20:42:42	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=140	=867600	=14785	=8204	=116	=663445	=9265	=2420	=70	=204155	=5520	=0	=0	=0	=0	=0	=0	=0	=0	=833475	=11115	=5003	=75	=163345	=1635	=169830	=1980	=169780	=1850	=200	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17342	=1047479	=01/23/2014 07:40:06	=01/23/2014 15:40:06	=01/16/2014 07:44:50	=01/16/2014 15:44:50	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=112	=3213785	=16110	=32958	=166	=3213785	=16110	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3551090	=17010	=25819	=117	=364100	=1205	=605090	=4105	=338215	=900	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17343	=1114526	=01/23/2014 07:46:45	=01/23/2014 15:46:45	=01/16/2014 07:54:32	=01/16/2014 15:54:32	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=111	=3792835	=16850	=32602	=113	=3792835	=16850	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4558660	=19895	=29881	=145	=760755	=2995	=809805	=2400	=768405	=3045	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17344	=1114505	=01/23/2014 08:07:53	=01/23/2014 16:07:53	=01/16/2014 08:09:06	=01/16/2014 16:09:06	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=106	=2045820	=11265	=21204	=117	=2045820	=11265	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2459060	=13280	=18374	=86	=393855	=1640	=227805	=3040	=414065	=2015	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17345	=1114499	=01/23/2014 08:12:03	=01/23/2014 16:12:03	=01/09/2014 08:36:20	=01/09/2014 16:36:20	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=151	=9573325	=6750	=90775	=46	=9573325	=6750	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=10304840	=7480	=78411	=22	=616745	=720	=1846995	=4560	=721955	=730	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17350	=999990	=01/23/2014 10:00:42	=01/23/2014 18:00:42	=01/07/2014 11:42:56	=01/07/2014 19:42:56	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=148	=4683185	=3350	=127016	=134	=4683185	=3350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6678390	=4895	=25685	=20	=1997350	=1495	=2112540	=1400	=1944645	=1545	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17351	=999989	=01/23/2014 10:18:08	=01/23/2014 18:18:08	=01/16/2014 11:15:07	=01/16/2014 19:15:07	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=143	=700340	=5375	=21091	=215	=700340	=5375	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=907425	=8345	=4178	=38	=208040	=2765	=281585	=1780	=207675	=2970	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17353	=999991	=01/23/2014 10:54:07	=01/23/2014 18:54:07	=12/30/2013 08:26:44	=12/30/2013 16:26:44	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=89	=1419415	=3125	=41749	=125	=1419415	=3125	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2090630	=4630	=6411	=20	=670795	=1520	=778735	=1110	=593750	=1430	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17354	=1181945	=01/23/2014 11:08:34	=01/23/2014 19:08:34	=01/14/2014 07:49:51	=01/14/2014 15:49:51	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=146	=821220	=4350	=24708	=174	=821220	=4350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1000305	=6610	=1329	=30	=280060	=2185	=587345	=1425	=269110	=2110	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17356	=1180282	=01/23/2014 11:42:26	=01/23/2014 19:42:26	=12/27/2013 10:57:25	=12/27/2013 18:57:25	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=82	=1021260	=3570	=15372	=102	=1021260	=3570	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1160690	=5100	=3320	=18	=143845	=995	=684845	=2305	=141575	=1530	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17358	=1192842	=01/23/2014 12:00:26	=01/23/2014 20:00:26	=01/03/2014 11:28:25	=01/03/2014 19:28:25	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=133	=120720	=3710	=3450	=106	=120720	=3710	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=173395	=5195	=665	=20	=55610	=1340	=51285	=1855	=50570	=1405	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17359	=1181436	=01/23/2014 12:08:27	=01/23/2014 20:08:27	=12/27/2013 11:20:39	=12/27/2013 19:20:39	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=138	=152460	=3045	=4356	=87	=152460	=3045	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=217820	=4385	=844	=17	=68240	=1355	=65180	=1330	=63230	=1340	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17361	=1157756	=01/23/2014 12:33:44	=01/23/2014 20:33:44	=01/09/2014 13:32:54	=01/09/2014 21:32:54	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=125	=1765645	=17320	=19896	=197	=1765645	=17320	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1959955	=19095	=15243	=139	=187595	=1800	=248060	=3395	=194645	=1775	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17362	=1142314	=01/23/2014 12:53:16	=01/23/2014 20:53:16	=01/15/2014 11:09:16	=01/15/2014 19:09:16	=False	=False	[NULL]	=False	=2039	=0	=0	=0	=133	=1981185	=11405	=26688	=151	=1981185	=11405	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2521625	=14320	=15001	=87	=528535	=2895	=492990	=2725	=542450	=2915	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2455	=False	
=17363	=1157779	=01/23/2014 13:32:21	=01/23/2014 21:32:21	=01/16/2014 13:10:52	=01/16/2014 21:10:52	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=84	=4314385	=20095	=48176	=206	=4314385	=20095	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5545210	=23960	=43551	=193	=1014880	=3815	=175230	=845	=1231110	=3865	=0	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
=17364	=1157801	=01/23/2014 13:37:10	=01/23/2014 21:37:10	=01/20/2014 08:49:36	=01/20/2014 16:49:36	=False	=False	[NULL]	=False	=2040	=0	=0	=0	=117	=4896290	=20675	=55754	=220	=4896290	=20675	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5569760	=21985	=43365	=187	=675060	=1265	=558200	=2020	=674460	=1310	=200	[NULL]	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=01/23/2014 00:00:00	=2456	=False	
