TaxCommissionPeriodId	MachineId	CommissionPlanDetailId	IsNoCommission	RestockId	TaxCommissionRuleId	ItemId	SalesQuantity	AllocatedSalesAmountInCents	AdjustedAllocatedSalesAmountInCents	TaxAmountInCents	DepositAmountInCents	AllocatedRefundAmountInCents	AllocatedCashlessAmountInCents	AllocatedDoNotDeductCashlessAmountInCents	UnitCostInCents	CommissionAmountInCents	AllocatedGuaranteeAmountInCents	
=1	=1180284	=30	=False	=16443	=60	=286	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=289	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=382	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-330.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=385	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=389	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=400	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=427	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-385.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=757	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=995	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=60	=996	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=61	=377	=3	=90	=90.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-105.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=61	=380	=8	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-280.00000	=0.00000	
=1	=1180284	=30	=False	=16443	=61	=590	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=329	=4	=160	=160.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-160.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=350	=15	=525	=525.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=351	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=441	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=480	=10	=400	=400.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-400.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=498	=7	=280	=280.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-280.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=527	=13	=520	=520.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-520.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=686	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=980	=9	=360	=360.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-360.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=58	=981	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-160.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=281	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=313	=9	=270	=270.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-270.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=324	=7	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-210.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=330	=8	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=356	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=409	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=423	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=594	=8	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=618	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=619	=6	=180	=180.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=899	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-210.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=1010	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=1013	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=59	=1015	=11	=385	=385.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-330.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=280	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=282	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=284	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=285	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=286	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=382	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=384	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=385	=8	=280	=280.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-440.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=389	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-220.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=400	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-220.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=427	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-385.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=757	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=905	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=60	=995	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-220.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=61	=376	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=61	=377	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16566	=61	=380	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=329	=6	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=350	=12	=420	=420.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-480.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=351	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=353	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-40.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=441	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=480	=6	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=498	=8	=320	=320.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-320.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=527	=8	=320	=320.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-320.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=686	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-40.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=980	=2	=80	=80.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=58	=981	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=281	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=313	=4	=120	=120.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=324	=6	=180	=180.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=330	=4	=120	=120.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=356	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=409	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=423	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=594	=5	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=619	=8	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=899	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=1010	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=1013	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=59	=1015	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=280	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=282	=8	=280	=280.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-440.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=283	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=284	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=285	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-330.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=286	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=289	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=292	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=385	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=389	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=395	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=400	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=427	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=60	=905	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=61	=376	=5	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-175.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=61	=380	=4	=120	=120.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-140.00000	=0.00000	
=1	=1180284	=30	=False	=16680	=61	=590	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=329	=9	=360	=360.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-360.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=350	=13	=455	=455.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-520.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=351	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-40.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=353	=11	=385	=385.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-440.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=441	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=480	=5	=200	=200.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=498	=9	=360	=360.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-360.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=527	=6	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=980	=8	=320	=320.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-320.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=981	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=58	=991	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-40.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=281	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=316	=2	=60	=60.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=324	=3	=90	=90.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=330	=6	=180	=180.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=356	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=409	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=423	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=594	=4	=120	=120.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=618	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=619	=6	=180	=180.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=899	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=1010	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=59	=1013	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-30.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=280	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=282	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=283	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=285	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-385.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=286	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=289	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=292	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=384	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=385	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=389	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-110.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=395	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-220.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=427	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-385.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=757	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-220.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=60	=905	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=61	=376	=2	=60	=60.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-70.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=61	=377	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-35.00000	=0.00000	
=1	=1180284	=30	=False	=16798	=61	=380	=4	=120	=120.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-140.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=329	=6	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=350	=16	=560	=560.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-640.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=353	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=441	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=480	=9	=360	=360.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-360.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=498	=4	=160	=160.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-160.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=527	=15	=600	=600.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=980	=10	=400	=400.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-400.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=981	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-80.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=58	=991	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=281	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=316	=6	=180	=180.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=324	=3	=90	=90.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=330	=8	=240	=240.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-240.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=356	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=409	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=423	=2	=70	=70.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=455	=2	=60	=60.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-60.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=594	=5	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=618	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-30.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=619	=1	=30	=30.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-30.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=899	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-180.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=1010	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-30.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=1013	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-90.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=59	=1015	=4	=140	=140.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-120.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=280	=6	=210	=210.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-330.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=282	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=283	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=285	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=286	=5	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-275.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=289	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=292	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=383	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=385	=1	=35	=35.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-55.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=389	=3	=105	=105.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-165.00000	=0.00000	
=1	=1180284	=30	=False	=16943	=60	=395	=7	=245	=245.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-385.00000	=0.00000	
