Id	CanteenDownloadRequestId	MachineId	SelectionName	ProductId	Need	ExtraSystem	Extra	
=26413	=163	=383984	=D6	=223	=0	=0	[NULL]	
=26414	=163	=383984	=D7	=7375	=0	=0	[NULL]	
=26415	=163	=383984	=D8	=213	=0	=0	[NULL]	
=26416	=163	=383984	=E1	=1604	=0	=0	[NULL]	
=26417	=163	=383984	=E2	=217	=0	=0	[NULL]	
=26418	=163	=383984	=E3	=994	=0	=0	[NULL]	
=26419	=163	=383984	=E4	=450	=0	=0	[NULL]	
=26420	=163	=383984	=E5	=465	=0	=0	[NULL]	
=26421	=163	=383984	=E6	=465	=0	=0	[NULL]	
=26422	=163	=383984	=E7	=591	=0	=0	[NULL]	
=26423	=163	=383984	=E8	=213	=0	=0	[NULL]	
=26424	=163	=383984	=F1	=453	=0	=0	[NULL]	
=26425	=163	=383984	=F2	=3105	=0	=0	[NULL]	
=26426	=163	=383984	=F3	=869	=0	=0	[NULL]	
=26427	=163	=383984	=F4	=635	=0	=0	[NULL]	
=26428	=163	=383986	=A0	=355	=7	=0	=0	
=26429	=163	=383986	=A2	=365	=7	=0	=0	
=26430	=163	=383986	=A4	=367	=7	=0	=0	
=26431	=163	=383986	=A6	=1013	=7	=0	=0	
=26432	=163	=383986	=A8	=396	=3	=0	=0	
=26433	=163	=383986	=B0	=1012	=9	=0	=0	
=26434	=163	=383986	=B2	=383	=11	=0	=0	
=26435	=163	=383986	=B4	=752	=10	=0	=0	
=26436	=163	=383986	=B6	=8200	=9	=0	=0	
=26437	=163	=383986	=B8	=379	=2	=0	=0	
=26438	=163	=383986	=C0	=1139	=11	=0	=0	
=26439	=163	=383986	=C2	=1961	=10	=0	=0	
=26440	=163	=383986	=C4	=356	=12	=0	=0	
=26441	=163	=383986	=C6	=906	=12	=0	=0	
=26442	=163	=383986	=C8	=948	=10	=0	=0	
=26443	=163	=383986	=D0	=488	=9	=2	=2	
=26444	=163	=383986	=D2	=4603	=7	=0	=0	
=26445	=163	=383986	=D4	=83	=8	=2	=2	
=26446	=163	=383986	=D6	=3105	=11	=1	=1	
=26447	=163	=383986	=D8	=77	=2	=0	=0	
=26448	=163	=383986	=E0	=465	=13	=0	=0	
=26449	=163	=383986	=E1	=5147	=13	=0	=0	
=26450	=163	=383986	=E2	=240	=6	=0	=0	
=26451	=163	=383986	=E3	=450	=13	=0	=0	
=26452	=163	=383986	=E4	=223	=15	=0	=0	
=26453	=163	=383986	=E5	=994	=15	=0	=0	
=26454	=163	=383986	=E6	=190	=9	=1	=1	
=26455	=163	=383986	=E7	=217	=4	=0	=0	
=26456	=163	=383986	=E8	=7375	=7	=0	=0	
=26457	=163	=383986	=E9	=213	=3	=0	=0	
=26458	=163	=383986	=F0	=1016	=9	=0	=0	
=26459	=163	=383986	=F2	=737	=7	=0	=0	
=26460	=163	=383986	=F4	=453	=7	=0	=0	
=26461	=163	=383986	=F6	=1147	=9	=0	=0	
=26462	=163	=383986	=F8	=77	=2	=0	=0	
=26463	=163	=383988	=A0	=906	=9	=0	=0	
=26464	=163	=383988	=A2	=365	=8	=0	=0	
=26465	=163	=383988	=A4	=383	=9	=0	=0	
=26466	=163	=383988	=A6	=1013	=9	=0	=0	
=26467	=163	=383988	=A8	=1008	=9	=0	=0	
=26468	=163	=383988	=B0	=367	=9	=0	=0	
=26469	=163	=383988	=B2	=8200	=9	=0	=0	
=26470	=163	=383988	=B4	=356	=11	=0	=0	
=26471	=163	=383988	=B6	=593	=11	=0	=0	
=26472	=163	=383988	=B8	=379	=6	=0	=0	
=26473	=163	=383988	=C0	=355	=10	=0	=0	
=26474	=163	=383988	=C2	=752	=9	=0	=0	
=26475	=163	=383988	=C4	=4603	=12	=0	=0	
=26476	=163	=383988	=C6	=1139	=10	=0	=0	
=26477	=163	=383988	=C8	=948	=9	=0	=0	
=26478	=163	=383988	=D0	=488	=11	=1	=1	
=26479	=163	=383988	=D2	=83	=10	=0	=0	
=26480	=163	=383988	=D4	=453	=8	=0	=0	
=26481	=163	=383988	=D6	=737	=9	=0	=0	
=26482	=163	=383988	=D8	=576	=12	=0	=0	
=26483	=163	=383988	=E0	=240	=5	=0	=0	
=26484	=163	=383988	=E1	=465	=12	=0	=0	
=26485	=163	=383988	=E2	=994	=13	=0	=0	
=26486	=163	=383988	=E3	=5155	=13	=0	=0	
=26487	=163	=383988	=E4	=464	=13	=0	=0	
=26488	=163	=383988	=E5	=5147	=15	=0	=0	
=26489	=163	=383988	=E6	=7375	=8	=0	=0	
=26490	=163	=383988	=E7	=450	=12	=0	=0	
=26491	=163	=383988	=E8	=1633	=6	=0	=0	
=26492	=163	=383988	=E9	=213	=5	=0	=0	
=26493	=163	=383988	=F0	=1016	=9	=0	=0	
=26494	=163	=383988	=F2	=4802	=6	=0	=0	
=26495	=163	=383988	=F4	=1237	=9	=0	=0	
=26496	=163	=383988	=F6	=3105	=6	=0	=0	
=26497	=163	=383988	=F8	=635	=6	=0	=0	
=26498	=163	=383992	=A0	=383	=1	=0	=0	
=26499	=163	=383992	=A2	=1013	=0	=0	[NULL]	
=26500	=163	=383992	=A4	=367	=1	=0	=0	
=26501	=163	=383992	=A6	=366	=0	=0	[NULL]	
=26502	=163	=383992	=A8	=402	=0	=0	[NULL]	
=26503	=163	=383992	=B0	=8200	=0	=0	[NULL]	
=26504	=163	=383992	=B2	=593	=0	=0	[NULL]	
=26505	=163	=383992	=B4	=356	=5	=0	=0	
=26506	=163	=383992	=B6	=752	=1	=0	=0	
=26507	=163	=383992	=B8	=1961	=2	=0	=0	
=26508	=163	=383992	=C0	=1012	=0	=0	[NULL]	
=26509	=163	=383992	=C2	=906	=4	=0	=0	
=26510	=163	=383992	=C4	=365	=3	=0	=0	
=26511	=163	=383992	=C6	=355	=0	=0	[NULL]	
=26512	=163	=383992	=C8	=396	=5	=0	=0	
=26513	=163	=383992	=D0	=1016	=12	=0	=0	
=26514	=163	=383992	=D2	=737	=1	=0	=0	
=26515	=163	=383992	=D4	=488	=0	=0	[NULL]	
=26516	=163	=383992	=D6	=1016	=12	=0	=0	
=26517	=163	=383992	=D8	=3105	=2	=0	=0	
=26518	=163	=383992	=E0	=240	=0	=0	[NULL]	
=26519	=163	=383992	=E1	=223	=0	=0	[NULL]	
=26520	=163	=383992	=E2	=464	=1	=0	=0	
=26521	=163	=383992	=E3	=450	=0	=0	[NULL]	
=26522	=163	=383992	=E4	=5147	=5	=0	=0	
=26523	=163	=383992	=E5	=465	=5	=0	=0	
=26524	=163	=383992	=E6	=1633	=0	=0	[NULL]	
=26525	=163	=383992	=E7	=7375	=1	=0	=0	
=26526	=163	=383992	=E8	=994	=3	=0	=0	
=26527	=163	=383992	=E9	=213	=2	=0	=0	
=26528	=163	=383992	=F0	=4603	=1	=0	=0	
=26529	=163	=383992	=F2	=576	=0	=0	[NULL]	
=26530	=163	=383992	=F4	=83	=1	=0	=0	
=26531	=163	=383992	=F6	=453	=5	=0	=0	
=26532	=163	=383992	=F8	=77	=1	=0	=0	
=26533	=163	=383996	=A1	=383	=0	=0	[NULL]	
=26534	=163	=383996	=A2	=365	=0	=0	[NULL]	
=26535	=163	=383996	=A3	=8200	=0	=0	[NULL]	
=26536	=163	=383996	=A4	=752	=0	=0	[NULL]	
=26537	=163	=383996	=B1	=367	=0	=0	[NULL]	
=26538	=163	=383996	=B2	=869	=0	=0	[NULL]	
=26539	=163	=383996	=B3	=4603	=0	=0	[NULL]	
=26540	=163	=383996	=B4	=1961	=0	=0	[NULL]	
=26541	=163	=383996	=C1	=355	=0	=0	[NULL]	
=26542	=163	=383996	=C2	=365	=0	=0	[NULL]	
=26543	=163	=383996	=C3	=356	=0	=0	[NULL]	
=26544	=163	=383996	=C4	=948	=0	=0	[NULL]	
=26545	=163	=383996	=D1	=465	=0	=0	[NULL]	
=26546	=163	=383996	=D2	=465	=0	=0	[NULL]	
=26547	=163	=383996	=D3	=223	=0	=0	[NULL]	
=26548	=163	=383996	=D4	=240	=0	=0	[NULL]	
=26549	=163	=383996	=D5	=450	=0	=0	[NULL]	
=26550	=163	=383996	=D6	=7375	=0	=0	[NULL]	
=26551	=163	=383996	=D7	=469	=0	=0	[NULL]	
=26552	=163	=383996	=D8	=591	=0	=0	[NULL]	
=26553	=163	=383996	=E1	=223	=0	=0	[NULL]	
=26554	=163	=383996	=E2	=1633	=0	=0	[NULL]	
=26555	=163	=383996	=E3	=450	=0	=0	[NULL]	
=26556	=163	=383996	=E4	=217	=0	=0	[NULL]	
=26557	=163	=383996	=E5	=5147	=0	=0	[NULL]	
=26558	=163	=383996	=E6	=994	=0	=0	[NULL]	
=26559	=163	=383996	=E7	=190	=0	=0	[NULL]	
=26560	=163	=383996	=E8	=213	=0	=0	[NULL]	
=26561	=163	=383996	=F1	=576	=0	=0	[NULL]	
=26562	=163	=383996	=F2	=3105	=0	=0	[NULL]	
=26563	=163	=383996	=F3	=488	=0	=0	[NULL]	
=26564	=163	=383996	=F4	=77	=0	=0	[NULL]	
=26565	=163	=383998	=A1	=383	=10	=0	=0	
=26566	=163	=383998	=A2	=948	=10	=0	=0	
=26567	=163	=383998	=A3	=367	=8	=0	=0	
=26568	=163	=383998	=A4	=396	=8	=0	=0	
=26569	=163	=383998	=B1	=593	=9	=0	=0	
=26570	=163	=383998	=B2	=365	=8	=0	=0	
=26571	=163	=383998	=B3	=8200	=8	=0	=0	
=26572	=163	=383998	=B4	=1008	=12	=0	=0	
=26573	=163	=383998	=C1	=906	=12	=0	=0	
=26574	=163	=383998	=C2	=752	=9	=0	=0	
=26575	=163	=383998	=C3	=1013	=12	=0	=0	
=26576	=163	=383998	=C4	=4603	=6	=0	=0	
=26577	=163	=383998	=D1	=465	=12	=0	=0	
=26578	=163	=383998	=D2	=1604	=12	=0	=0	
=26579	=163	=383998	=D3	=464	=12	=0	=0	
=26580	=163	=383998	=D4	=5147	=12	=0	=0	
=26581	=163	=383998	=D5	=465	=12	=0	=0	
=26582	=163	=383998	=D6	=223	=12	=0	=0	
=26583	=163	=383998	=D7	=240	=12	=0	=0	
=26584	=163	=383998	=D8	=240	=12	=0	=0	
=26585	=163	=383998	=E1	=190	=12	=0	=0	
=26586	=163	=383998	=E2	=5155	=12	=0	=0	
=26587	=163	=383998	=E3	=5147	=12	=0	=0	
=26588	=163	=383998	=E4	=1633	=12	=0	=0	
=26589	=163	=383998	=E5	=469	=12	=0	=0	
=26590	=163	=383998	=E6	=994	=12	=0	=0	
=26591	=163	=383998	=E7	=994	=12	=0	=0	
=26592	=163	=383998	=E8	=213	=12	=0	=0	
=26593	=163	=383998	=F1	=488	=6	=0	=0	
=26594	=163	=383998	=F2	=869	=9	=0	=0	
=26595	=163	=383998	=F3	=453	=10	=0	=0	
=26596	=163	=383998	=F4	=77	=7	=0	=0	
=26597	=163	=384494	=A1	=355	=0	=0	[NULL]	
=26598	=163	=384494	=A2	=365	=0	=0	[NULL]	
=26599	=163	=384494	=A3	=367	=0	=0	[NULL]	
=26600	=163	=384494	=A4	=383	=0	=0	[NULL]	
=26601	=163	=384494	=A5	=593	=0	=0	[NULL]	
=26602	=163	=384494	=B1	=356	=0	=0	[NULL]	
=26603	=163	=384494	=B2	=8200	=0	=0	[NULL]	
=26604	=163	=384494	=B3	=1003	=0	=0	[NULL]	
=26605	=163	=384494	=B4	=3845	=0	=0	[NULL]	
=26606	=163	=384494	=B5	=752	=0	=0	[NULL]	
=26607	=163	=384494	=C1	=1961	=0	=0	[NULL]	
=26608	=163	=384494	=C2	=906	=0	=0	[NULL]	
=26609	=163	=384494	=C3	=1013	=0	=0	[NULL]	
=26610	=163	=384494	=C4	=366	=0	=0	[NULL]	
=26611	=163	=384494	=C5	=1003	=0	=0	[NULL]	
=26612	=163	=384494	=D1	=1633	=0	=0	[NULL]	
=26613	=163	=384494	=D10	=450	=0	=0	[NULL]	
=26614	=163	=384494	=D2	=5147	=0	=0	[NULL]	
=26615	=163	=384494	=D3	=994	=0	=0	[NULL]	
=26616	=163	=384494	=D4	=240	=0	=0	[NULL]	
=26617	=163	=384494	=D5	=993	=0	=0	[NULL]	
=26618	=163	=384494	=D6	=465	=0	=0	[NULL]	
=26619	=163	=384494	=D7	=217	=0	=0	[NULL]	
=26620	=163	=384494	=D8	=5155	=0	=0	[NULL]	
=26621	=163	=384494	=D9	=469	=0	=0	[NULL]	
=26622	=163	=384494	=E1	=1013	=0	=0	[NULL]	
=26623	=163	=384494	=E2	=396	=0	=0	[NULL]	
=26624	=163	=384494	=E3	=635	=0	=0	[NULL]	
=26625	=163	=384494	=E4	=1147	=0	=0	[NULL]	
=26626	=163	=384494	=E5	=366	=0	=0	[NULL]	
=26627	=163	=384494	=F1	=453	=0	=0	[NULL]	
=26628	=163	=384494	=F2	=4603	=0	=0	[NULL]	
=26629	=163	=384494	=F3	=4802	=0	=0	[NULL]	
=26630	=163	=384494	=F4	=83	=0	=0	[NULL]	
=26631	=163	=384494	=F5	=3105	=0	=0	[NULL]	
=26632	=163	=384782	=A1	=355	=0	=0	[NULL]	
=26633	=163	=384782	=A2	=365	=0	=0	[NULL]	
=26634	=163	=384782	=A3	=367	=0	=0	[NULL]	
=26635	=163	=384782	=A4	=366	=0	=0	[NULL]	
=26636	=163	=384782	=A5	=906	=0	=0	[NULL]	
=26637	=163	=384782	=B1	=948	=0	=0	[NULL]	
=26638	=163	=384782	=B2	=8200	=0	=0	[NULL]	
=26639	=163	=384782	=B3	=396	=0	=0	[NULL]	
=26640	=163	=384782	=B4	=8725	=0	=0	[NULL]	
=26641	=163	=384782	=B5	=593	=0	=0	[NULL]	
=26642	=163	=384782	=C1	=223	=0	=0	[NULL]	
=26643	=163	=384782	=C2	=464	=0	=0	[NULL]	
=26644	=163	=384782	=C3	=213	=0	=0	[NULL]	
=26645	=163	=384782	=C4	=465	=0	=0	[NULL]	
=26646	=163	=384782	=C5	=471	=0	=0	[NULL]	
=26647	=163	=384782	=C6	=450	=0	=0	[NULL]	
=26648	=163	=384782	=C7	=5147	=0	=0	[NULL]	
=26649	=163	=384782	=C8	=469	=0	=0	[NULL]	
=26650	=163	=384782	=C9	=5155	=0	=0	[NULL]	
=26651	=163	=384782	=D1	=994	=0	=0	[NULL]	
=26652	=163	=384782	=D10	=176	=0	=0	[NULL]	
=26653	=163	=384782	=D2	=465	=0	=0	[NULL]	
=26654	=163	=384782	=D3	=591	=0	=0	[NULL]	
=26655	=163	=384782	=D4	=217	=0	=0	[NULL]	
=26656	=163	=384782	=D5	=5147	=0	=0	[NULL]	
=26657	=163	=384782	=D6	=190	=0	=0	[NULL]	
=26658	=163	=384782	=D7	=5155	=0	=0	[NULL]	
=26659	=163	=384782	=D8	=465	=0	=0	[NULL]	
=26660	=163	=384782	=D9	=7375	=0	=0	[NULL]	
=26661	=163	=384782	=E1	=635	=0	=0	[NULL]	
=26662	=163	=384782	=E2	=1961	=0	=0	[NULL]	
=26663	=163	=384782	=E3	=752	=0	=0	[NULL]	
=26664	=163	=384782	=E4	=1704	=0	=0	[NULL]	
=26665	=163	=384782	=E5	=1013	=0	=0	[NULL]	
=26666	=163	=384782	=F1	=77	=0	=0	[NULL]	
=26667	=163	=384782	=F2	=487	=0	=0	[NULL]	
=26668	=163	=384782	=F3	=4802	=0	=0	[NULL]	
=26669	=163	=384782	=F4	=3105	=0	=0	[NULL]	
=26670	=163	=384782	=F5	=356	=0	=0	[NULL]	
=26671	=163	=384784	=A0	=1013	=0	=0	[NULL]	
=26672	=163	=384784	=A2	=365	=0	=0	[NULL]	
=26673	=163	=384784	=A4	=355	=0	=0	[NULL]	
=26674	=163	=384784	=A6	=1961	=0	=0	[NULL]	
=26675	=163	=384784	=A8	=379	=0	=0	[NULL]	
=26676	=163	=384784	=B0	=1581	=0	=0	[NULL]	
=26677	=163	=384784	=B2	=906	=0	=0	[NULL]	
=26678	=163	=384784	=B4	=8200	=0	=0	[NULL]	
=26679	=163	=384784	=B6	=402	=0	=0	[NULL]	
=26680	=163	=384784	=B8	=948	=0	=0	[NULL]	
=26681	=163	=384784	=C0	=367	=0	=0	[NULL]	
=26682	=163	=384784	=C2	=396	=0	=0	[NULL]	
=26683	=163	=384784	=C4	=356	=0	=0	[NULL]	
=26684	=163	=384784	=C6	=383	=0	=0	[NULL]	
=26685	=163	=384784	=C8	=1012	=0	=0	[NULL]	
=26686	=163	=384784	=D0	=5147	=0	=0	[NULL]	
=26687	=163	=384784	=D1	=5155	=0	=0	[NULL]	
=26688	=163	=384784	=D2	=464	=0	=0	[NULL]	
=26689	=163	=384784	=D3	=240	=0	=0	[NULL]	
=26690	=163	=384784	=D4	=217	=0	=0	[NULL]	
=26691	=163	=384784	=D5	=1633	=0	=0	[NULL]	
=26692	=163	=384784	=D6	=176	=0	=0	[NULL]	
=26693	=163	=384784	=D7	=7374	=0	=0	[NULL]	
=26694	=163	=384784	=D8	=213	=0	=0	[NULL]	
=26695	=163	=384784	=D9	=213	=0	=0	[NULL]	
=26696	=163	=384784	=E0	=465	=0	=0	[NULL]	
=26697	=163	=384784	=E1	=993	=0	=0	[NULL]	
=26698	=163	=384784	=E2	=465	=0	=0	[NULL]	
=26699	=163	=384784	=E3	=1633	=0	=0	[NULL]	
=26700	=163	=384784	=E4	=190	=0	=0	[NULL]	
=26701	=163	=384784	=E5	=994	=0	=0	[NULL]	
=26702	=163	=384784	=E6	=217	=0	=0	[NULL]	
=26703	=163	=384784	=E7	=450	=0	=0	[NULL]	
=26704	=163	=384784	=E8	=7374	=0	=0	[NULL]	
=26705	=163	=384784	=E9	=591	=0	=0	[NULL]	
=26706	=163	=384784	=F0	=4802	=0	=0	[NULL]	
=26707	=163	=384784	=F2	=453	=0	=0	[NULL]	
=26708	=163	=384784	=F4	=488	=0	=0	[NULL]	
=26709	=163	=384784	=F6	=83	=0	=0	[NULL]	
=26710	=163	=384784	=F8	=77	=0	=0	[NULL]	
=26711	=163	=384784	=H0	=899	=0	=0	[NULL]	
=26712	=163	=384784	=H1	=882	=0	=0	[NULL]	
=26713	=163	=384784	=H2	=168	=0	=0	[NULL]	
=26714	=163	=384784	=H3	=1166	=0	=0	[NULL]	
=26715	=163	=384784	=H4	=889	=0	=0	[NULL]	
=26716	=163	=384788	=A1	=355	=0	=0	[NULL]	
=26717	=163	=384788	=A2	=402	=0	=0	[NULL]	
=26718	=163	=384788	=A3	=365	=0	=0	[NULL]	
=26719	=163	=384788	=A4	=1008	=0	=0	[NULL]	
=26720	=163	=384788	=B1	=383	=0	=0	[NULL]	
=26721	=163	=384788	=B2	=356	=0	=0	[NULL]	
=26722	=163	=384788	=B3	=752	=0	=0	[NULL]	
=26723	=163	=384788	=B4	=1013	=0	=0	[NULL]	
=26724	=163	=384788	=C1	=1012	=0	=0	[NULL]	
=26725	=163	=384788	=C2	=356	=0	=0	[NULL]	
=26726	=163	=384788	=C3	=8200	=0	=0	[NULL]	
=26727	=163	=384788	=C4	=8725	=0	=0	[NULL]	
=26728	=163	=384788	=D1	=223	=0	=0	[NULL]	
=26729	=163	=384788	=D2	=211	=0	=0	[NULL]	
=26730	=163	=384788	=D3	=176	=0	=0	[NULL]	
=26731	=163	=384788	=D4	=994	=0	=0	[NULL]	
=26732	=163	=384788	=D5	=240	=0	=0	[NULL]	
=26733	=163	=384788	=D6	=450	=0	=0	[NULL]	
=26734	=163	=384788	=D7	=7375	=0	=0	[NULL]	
=26735	=163	=384788	=D8	=213	=0	=0	[NULL]	
=26736	=163	=384788	=E1	=465	=0	=0	[NULL]	
=26737	=163	=384788	=E2	=5147	=0	=0	[NULL]	
=26738	=163	=384788	=E3	=5155	=0	=0	[NULL]	
=26739	=163	=384788	=E4	=1633	=0	=0	[NULL]	
=26740	=163	=384788	=E5	=217	=0	=0	[NULL]	
=26741	=163	=384788	=E6	=190	=0	=0	[NULL]	
=26742	=163	=384788	=E7	=464	=0	=0	[NULL]	
=26743	=163	=384788	=E8	=591	=0	=0	[NULL]	
=26744	=163	=384788	=F1	=4802	=0	=0	[NULL]	
=26745	=163	=384788	=F2	=453	=0	=0	[NULL]	
=26746	=163	=384788	=F3	=3105	=0	=0	[NULL]	
=26747	=163	=384788	=F4	=77	=0	=0	[NULL]	
=26748	=163	=384800	=A0	=3845	=0	=0	[NULL]	
=26749	=163	=384800	=A2	=1012	=0	=0	[NULL]	
=26750	=163	=384800	=A4	=1704	=0	=0	[NULL]	
=26751	=163	=384800	=A6	=906	=0	=0	[NULL]	
=26752	=163	=384800	=A8	=402	=0	=0	[NULL]	
=26753	=163	=384800	=B0	=593	=0	=0	[NULL]	
=26754	=163	=384800	=B2	=1013	=0	=0	[NULL]	
=26755	=163	=384800	=B4	=1961	=0	=0	[NULL]	
=26756	=163	=384800	=B6	=1581	=0	=0	[NULL]	
=26757	=163	=384800	=B8	=1008	=0	=0	[NULL]	
=26758	=163	=384800	=C0	=367	=0	=0	[NULL]	
=26759	=163	=384800	=C2	=8200	=0	=0	[NULL]	
=26760	=163	=384800	=C4	=356	=0	=0	[NULL]	
=26761	=163	=384800	=C6	=1012	=0	=0	[NULL]	
=26762	=163	=384800	=C8	=1961	=0	=0	[NULL]	
=26763	=163	=384800	=D0	=993	=0	=0	[NULL]	
=26764	=163	=384800	=D1	=223	=0	=0	[NULL]	
=26765	=163	=384800	=D2	=5155	=0	=0	[NULL]	
=26766	=163	=384800	=D3	=471	=0	=0	[NULL]	
=26767	=163	=384800	=D4	=240	=0	=0	[NULL]	
=26768	=163	=384800	=D5	=176	=0	=0	[NULL]	
=26769	=163	=384800	=D6	=215	=0	=0	[NULL]	
=26770	=163	=384800	=D7	=994	=0	=0	[NULL]	
=26771	=163	=384800	=D8	=450	=0	=0	[NULL]	
=26772	=163	=384800	=D9	=213	=0	=0	[NULL]	
=26773	=163	=384800	=E0	=465	=0	=0	[NULL]	
=26774	=163	=384800	=E1	=5147	=0	=0	[NULL]	
=26775	=163	=384800	=E2	=5155	=0	=0	[NULL]	
=26776	=163	=384800	=E3	=1633	=0	=0	[NULL]	
=26777	=163	=384800	=E4	=469	=0	=0	[NULL]	
=26778	=163	=384800	=E5	=190	=0	=0	[NULL]	
=26779	=163	=384800	=E6	=217	=0	=0	[NULL]	
=26780	=163	=384800	=E7	=5155	=0	=0	[NULL]	
=26781	=163	=384800	=E8	=7375	=0	=0	[NULL]	
=26782	=163	=384800	=E9	=591	=0	=0	[NULL]	
=26783	=163	=384800	=F0	=4802	=0	=0	[NULL]	
=26784	=163	=384800	=F2	=83	=0	=0	[NULL]	
=26785	=163	=384800	=F4	=488	=0	=0	[NULL]	
=26786	=163	=384800	=F6	=3105	=0	=0	[NULL]	
=26787	=163	=384800	=F8	=635	=0	=0	[NULL]	
=26788	=163	=385772	=110	=355	=1	=0	=0	
=26789	=163	=385772	=112	=365	=10	=0	=0	
=26790	=163	=385772	=114	=356	=10	=0	=0	
=26791	=163	=385772	=116	=383	=5	=0	=0	
=26792	=163	=385772	=118	=1008	=10	=0	=0	
=26793	=163	=385772	=120	=593	=0	=0	[NULL]	
=26794	=163	=385772	=122	=8200	=2	=0	=0	
=26795	=163	=385772	=124	=8725	=0	=0	[NULL]	
=26796	=163	=385772	=126	=383	=12	=0	=0	
=26797	=163	=385772	=128	=402	=12	=0	=0	
=26798	=163	=385772	=130	=1704	=12	=0	=0	
=26799	=163	=385772	=132	=948	=12	=0	=0	
=26800	=163	=385772	=134	=1013	=12	=0	=0	
=26801	=163	=385772	=136	=1012	=12	=0	=0	
=26802	=163	=385772	=138	=752	=12	=0	=0	
=26803	=163	=385772	=140	=465	=1	=0	=0	
=26804	=163	=385772	=141	=450	=2	=0	=0	
=26805	=163	=385772	=142	=464	=1	=0	=0	
=26806	=163	=385772	=143	=994	=2	=0	=0	
=26807	=163	=385772	=144	=471	=1	=0	=0	
=26808	=163	=385772	=145	=240	=0	=0	[NULL]	
=26809	=163	=385772	=146	=213	=15	=0	=0	
=26810	=163	=385772	=147	=5155	=2	=0	=0	
=26811	=163	=385772	=148	=215	=15	=0	=0	
=26812	=163	=385772	=149	=591	=0	=0	[NULL]	
=26813	=163	=385772	=150	=465	=0	=0	[NULL]	
=26814	=163	=385772	=151	=5147	=16	=0	=0	
=26815	=163	=385772	=152	=591	=1	=0	=0	
=26816	=163	=385772	=153	=1633	=18	=0	=0	
=26817	=163	=385772	=154	=993	=18	=0	=0	
=26818	=163	=385772	=155	=190	=14	=0	=0	
=26819	=163	=385772	=156	=217	=18	=0	=0	
=26820	=163	=385772	=157	=240	=0	=0	[NULL]	
=26821	=163	=385772	=158	=1604	=0	=0	[NULL]	
=26822	=163	=385772	=159	=7375	=0	=0	[NULL]	
=26823	=163	=385772	=160	=4603	=1	=0	=0	
=26824	=163	=385772	=162	=4802	=9	=0	=0	
=26825	=163	=385772	=164	=83	=2	=0	=0	
=26826	=163	=385772	=166	=453	=0	=0	[NULL]	
=26827	=163	=385772	=168	=77	=12	=0	=0	
=26828	=163	=386886	=1	=13	=0	=0	[NULL]	
=26829	=163	=386886	=2	=32	=0	=0	[NULL]	
=26830	=163	=386886	=3	=29	=0	=0	[NULL]	
=26831	=163	=386886	=4	=21	=0	=0	[NULL]	
=26832	=163	=386886	=5	=11	=0	=0	[NULL]	
=26833	=163	=386886	=6	=5	=0	=0	[NULL]	
=26834	=163	=386886	=7	=33	=0	=0	[NULL]	
=26835	=163	=386886	=8	=16	=0	=0	[NULL]	
=26836	=163	=387790	=1	=105	=0	=0	[NULL]	
=26837	=163	=387790	=2	=110	=0	=0	[NULL]	
=26838	=163	=387790	=3	=140	=0	=0	[NULL]	
=26839	=163	=387790	=4	=123	=0	=0	[NULL]	
=26840	=163	=387790	=5	=255	=0	=0	[NULL]	
=26841	=163	=387790	=6	=104	=0	=0	[NULL]	
=26842	=163	=387790	=7	=1148	=0	=0	[NULL]	
=26843	=163	=388060	=1	=105	=0	=0	[NULL]	
=26844	=163	=388060	=10	=137	=0	=0	[NULL]	
=26845	=163	=388060	=2	=105	=0	=0	[NULL]	
=26846	=163	=388060	=3	=133	=0	=0	[NULL]	
=26847	=163	=388060	=4	=133	=0	=0	[NULL]	
=26848	=163	=388060	=5	=110	=0	=0	[NULL]	
=26849	=163	=388060	=6	=111	=0	=0	[NULL]	
=26850	=163	=388060	=7	=115	=0	=0	[NULL]	
=26851	=163	=388060	=8	=652	=0	=0	[NULL]	
=26852	=163	=388060	=9	=255	=0	=0	[NULL]	
=26853	=163	=388062	=1	=105	=0	=0	[NULL]	
=26854	=163	=388062	=2	=108	=0	=0	[NULL]	
=26855	=163	=388062	=3	=1149	=0	=0	[NULL]	
=26856	=163	=388062	=4	=255	=0	=0	[NULL]	
=26857	=163	=388062	=5	=255	=0	=0	[NULL]	
=26858	=163	=388062	=6	=4949	=0	=0	[NULL]	
=26859	=163	=388062	=7	=123	=0	=0	[NULL]	
=26860	=163	=388062	=8	=140	=0	=0	[NULL]	
=26861	=163	=388062	=9	=611	=0	=0	[NULL]	
=26862	=163	=388064	=1	=105	=0	=0	[NULL]	
=26863	=163	=388064	=2	=104	=0	=0	[NULL]	
=26864	=163	=388064	=3	=4949	=0	=0	[NULL]	
=26865	=163	=388064	=4	=140	=0	=0	[NULL]	
=26866	=163	=388064	=5	=110	=0	=0	[NULL]	
=26867	=163	=388064	=6	=110	=0	=0	[NULL]	
=26868	=163	=388064	=7	=255	=0	=0	[NULL]	
=26869	=163	=388064	=8	=255	=0	=0	[NULL]	
=26870	=163	=388064	=9	=1148	=0	=0	[NULL]	
=26871	=163	=388070	=1	=105	=0	=0	[NULL]	
=26872	=163	=388070	=2	=110	=0	=0	[NULL]	
=26873	=163	=388070	=3	=255	=0	=0	[NULL]	
=26874	=163	=388070	=4	=4949	=0	=0	[NULL]	
=26875	=163	=388070	=5	=140	=0	=0	[NULL]	
