RestockId	DeliveryOrderId	SaleId	MachineId	EffectiveDate	TaxJurisdictionDetailId	TaxCommissionRuleId	ItemId	AllocatedSalesAmountInCents	TaxableAllocatedSalesAmountInCents	TaxableAllocatedNetSalesAmountInCents	TaxBasisInCents	TaxAmountInCents	DepositAmountInCents	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=247	=2989	=2989	=2989	=2761.20092	=27.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=248	=996	=996	=996	=920.09238	=9.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=264	=537	=537	=537	=496.07390	=5.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=570	=2810	=2810	=2810	=2595.84296	=26.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=571	=383	=383	=383	=353.81062	=4.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=707	=256	=256	=256	=236.48961	=2.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=718	=255	=255	=255	=235.56582	=2.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=327	=739	=1532	=1532	=1532	=1415.24249	=14.00000	=0	
=16875	[NULL]	[NULL]	=999965	=12/20/2013 00:00:00	=41	=329	=458	=1022	=1022	=1022	=1022.00000	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=280	=195	=195	=195	=180.13857	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=282	=487	=487	=487	=449.88453	=28.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=283	=98	=98	=98	=90.53118	=6.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=284	=194	=194	=194	=179.21478	=12.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=286	=1072	=1072	=1072	=990.30023	=62.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=289	=195	=195	=195	=180.13857	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=291	=195	=195	=195	=180.13857	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=301	=292	=292	=292	=269.74596	=17.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=376	=219	=219	=219	=202.30947	=13.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=377	=146	=146	=146	=134.87298	=9.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=274	=381	=73	=73	=73	=67.43649	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=281	=365	=365	=365	=350.54022	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=316	=273	=273	=273	=262.18487	=9.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=318	=818	=818	=818	=785.59424	=24.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=324	=341	=341	=341	=327.49100	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=347	=351	=351	=351	=337.09484	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=350	=249	=249	=249	=239.13565	=8.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=351	=332	=332	=332	=318.84754	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=356	=146	=146	=146	=140.21609	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=382	=390	=390	=390	=374.54982	=12.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=383	=487	=487	=487	=467.70708	=14.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=385	=974	=974	=974	=935.41417	=29.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=397	=974	=974	=974	=935.41417	=29.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=409	=73	=73	=73	=70.10804	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=423	=73	=73	=73	=70.10804	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=455	=205	=205	=205	=196.87875	=6.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=467	=351	=351	=351	=337.09484	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=480	=877	=877	=877	=842.25690	=27.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=594	=68	=68	=68	=65.30612	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=611	=219	=219	=219	=210.32413	=7.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=671	=166	=166	=166	=159.42377	=5.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=757	=292	=292	=292	=280.43217	=9.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=899	=877	=877	=877	=842.25690	=26.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=980	=614	=614	=614	=589.67587	=19.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=981	=331	=331	=331	=317.88715	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=1010	=73	=73	=73	=70.10804	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=1028	=350	=350	=350	=336.13445	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=26	=275	=1076	=390	=390	=390	=374.54982	=11.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=280	=195	=195	=195	=180.13857	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=282	=487	=487	=487	=449.88453	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=283	=98	=98	=98	=90.53118	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=284	=194	=194	=194	=179.21478	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=286	=1072	=1072	=1072	=990.30023	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=289	=195	=195	=195	=180.13857	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=291	=195	=195	=195	=180.13857	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=301	=292	=292	=292	=269.74596	=3.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=376	=219	=219	=219	=202.30947	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=377	=146	=146	=146	=134.87298	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=282	=381	=73	=73	=73	=67.43649	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=281	=365	=365	=365	=350.54022	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=316	=273	=273	=273	=262.18487	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=318	=818	=818	=818	=785.59424	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=324	=341	=341	=341	=327.49100	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=347	=351	=351	=351	=337.09484	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=350	=249	=249	=249	=239.13565	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=351	=332	=332	=332	=318.84754	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=356	=146	=146	=146	=140.21609	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=382	=390	=390	=390	=374.54982	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=383	=487	=487	=487	=467.70708	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=385	=974	=974	=974	=935.41417	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=397	=974	=974	=974	=935.41417	=5.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=409	=73	=73	=73	=70.10804	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=423	=73	=73	=73	=70.10804	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=455	=205	=205	=205	=196.87875	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=467	=351	=351	=351	=337.09484	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=480	=877	=877	=877	=842.25690	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=594	=68	=68	=68	=65.30612	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=611	=219	=219	=219	=210.32413	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=671	=166	=166	=166	=159.42377	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=757	=292	=292	=292	=280.43217	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=899	=877	=877	=877	=842.25690	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=980	=614	=614	=614	=589.67587	=3.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=981	=331	=331	=331	=317.88715	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=1010	=73	=73	=73	=70.10804	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=1028	=350	=350	=350	=336.13445	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=28	=283	=1076	=390	=390	=390	=374.54982	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=280	=195	=195	=195	=180.13857	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=282	=487	=487	=487	=449.88453	=5.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=283	=98	=98	=98	=90.53118	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=284	=194	=194	=194	=179.21478	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=286	=1072	=1072	=1072	=990.30023	=10.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=289	=195	=195	=195	=180.13857	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=291	=195	=195	=195	=180.13857	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=301	=292	=292	=292	=269.74596	=3.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=376	=219	=219	=219	=202.30947	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=377	=146	=146	=146	=134.87298	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=327	=381	=73	=73	=73	=67.43649	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=281	=365	=365	=365	=350.54022	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=316	=273	=273	=273	=262.18487	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=318	=818	=818	=818	=785.59424	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=324	=341	=341	=341	=327.49100	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=347	=351	=351	=351	=337.09484	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=350	=249	=249	=249	=239.13565	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=351	=332	=332	=332	=318.84754	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=356	=146	=146	=146	=140.21609	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=382	=390	=390	=390	=374.54982	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=383	=487	=487	=487	=467.70708	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=385	=974	=974	=974	=935.41417	=5.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=397	=974	=974	=974	=935.41417	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=409	=73	=73	=73	=70.10804	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=423	=73	=73	=73	=70.10804	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=455	=205	=205	=205	=196.87875	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=467	=351	=351	=351	=337.09484	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=480	=877	=877	=877	=842.25690	=5.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=594	=68	=68	=68	=65.30612	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=611	=219	=219	=219	=210.32413	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=671	=166	=166	=166	=159.42377	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=757	=292	=292	=292	=280.43217	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=899	=877	=877	=877	=842.25690	=4.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=980	=614	=614	=614	=589.67587	=3.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=981	=331	=331	=331	=317.88715	=2.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=1010	=73	=73	=73	=70.10804	=0.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=1028	=350	=350	=350	=336.13445	=1.00000	=0	
=16876	[NULL]	[NULL]	=1157751	=12/20/2013 00:00:00	=41	=328	=1076	=390	=390	=390	=374.54982	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=280	=97	=97	=97	=89.60739	=6.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=282	=290	=290	=290	=267.89838	=17.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=283	=290	=290	=290	=267.89838	=17.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=284	=97	=97	=97	=89.60739	=5.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=286	=484	=484	=484	=447.11316	=28.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=289	=194	=194	=194	=179.21478	=11.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=301	=484	=484	=484	=447.11316	=28.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=682	=1161	=1161	=1161	=1072.51732	=67.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=759	=127	=127	=127	=117.32102	=8.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=274	=761	=97	=97	=97	=89.60739	=6.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=316	=784	=784	=784	=752.94118	=24.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=329	=92	=92	=92	=88.35534	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=330	=356	=356	=356	=341.89676	=10.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=350	=163	=163	=163	=156.54262	=5.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=351	=652	=652	=652	=626.17047	=20.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=353	=326	=326	=326	=313.08523	=10.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=356	=428	=428	=428	=411.04442	=13.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=383	=677	=677	=677	=650.18007	=20.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=385	=96	=96	=96	=92.19688	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=395	=1161	=1161	=1161	=1115.00600	=35.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=407	=291	=291	=291	=279.47179	=8.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=414	=72	=72	=72	=69.14766	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=423	=713	=713	=713	=684.75390	=21.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=456	=357	=357	=357	=342.85714	=11.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=480	=458	=458	=458	=439.85594	=13.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=527	=826	=826	=826	=793.27731	=25.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=543	=367	=367	=367	=352.46098	=11.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=569	=275	=275	=275	=264.10564	=8.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=594	=143	=143	=143	=137.33493	=4.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=604	=285	=285	=285	=273.70948	=8.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=619	=214	=214	=214	=205.52221	=7.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=899	=285	=285	=285	=273.70948	=9.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=954	=81	=81	=81	=77.79112	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=972	=193	=193	=193	=185.35414	=6.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=981	=163	=163	=163	=156.54262	=5.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=992	=285	=285	=285	=273.70948	=9.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=26	=275	=1006	=71	=71	=71	=68.18727	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=280	=97	=97	=97	=89.60739	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=282	=290	=290	=290	=267.89838	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=283	=290	=290	=290	=267.89838	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=284	=97	=97	=97	=89.60739	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=286	=484	=484	=484	=447.11316	=5.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=289	=194	=194	=194	=179.21478	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=301	=484	=484	=484	=447.11316	=5.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=682	=1161	=1161	=1161	=1072.51732	=10.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=759	=127	=127	=127	=117.32102	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=282	=761	=97	=97	=97	=89.60739	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=316	=784	=784	=784	=752.94118	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=329	=92	=92	=92	=88.35534	=0.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=330	=356	=356	=356	=341.89676	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=350	=163	=163	=163	=156.54262	=0.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=351	=652	=652	=652	=626.17047	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=353	=326	=326	=326	=313.08523	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=356	=428	=428	=428	=411.04442	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=383	=677	=677	=677	=650.18007	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=385	=96	=96	=96	=92.19688	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=395	=1161	=1161	=1161	=1115.00600	=6.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=407	=291	=291	=291	=279.47179	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=414	=72	=72	=72	=69.14766	=0.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=423	=713	=713	=713	=684.75390	=4.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=456	=357	=357	=357	=342.85714	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=480	=458	=458	=458	=439.85594	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=527	=826	=826	=826	=793.27731	=4.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=543	=367	=367	=367	=352.46098	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=569	=275	=275	=275	=264.10564	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=594	=143	=143	=143	=137.33493	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=604	=285	=285	=285	=273.70948	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=619	=214	=214	=214	=205.52221	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=899	=285	=285	=285	=273.70948	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=954	=81	=81	=81	=77.79112	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=972	=193	=193	=193	=185.35414	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=981	=163	=163	=163	=156.54262	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=992	=285	=285	=285	=273.70948	=2.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=28	=283	=1006	=71	=71	=71	=68.18727	=0.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=41	=327	=280	=97	=97	=97	=89.60739	=1.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=41	=327	=282	=290	=290	=290	=267.89838	=3.00000	=0	
=16877	[NULL]	[NULL]	=1150618	=12/20/2013 00:00:00	=41	=327	=283	=290	=290	=290	=267.89838	=2.00000	=0	
