RestockId	HasSalesAllocated	ItemId	PriceInCents	AllocatedCashlessSalesAmountInCents	AllocatedCashlessSalesQuantity	AllocatedCollectedAmountInCents	AllocatedRefundAmountInCents	SalesQuantity	AddedQuantity	RemovedQuantity	SpoiledQuantity	Inventory	
=17269	=True	=543	=100	=0	=0	=585	=0	=6	=8	=0	=0	=12	
=17269	=True	=590	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17269	=True	=604	=75	=0	=0	=74	=0	=1	=0	=0	=0	=9	
=17269	=True	=637	=100	=0	=0	=488	=0	=5	=6	=0	=0	=10	
=17269	=True	=678	=100	=0	=0	=1074	=0	=11	=10	=0	=0	=10	
=17269	=True	=749	=75	=0	=0	=292	=0	=4	=6	=0	=0	=14	
=17269	=True	=761	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=17269	=True	=763	=85	=0	=0	=83	=0	=1	=0	=9	=0	=0	
=17269	=True	=892	=100	=0	=0	=781	=0	=8	=7	=0	=0	=11	
=17269	=True	=899	=85	=0	=0	=581	=0	=7	=8	=0	=0	=15	
=17269	=True	=904	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=17269	=True	=905	=100	=0	=0	=391	=0	=4	=11	=0	=0	=11	
=17269	=True	=972	=100	=0	=0	=586	=0	=6	=6	=0	=0	=9	
=17269	=True	=1010	=75	=0	=0	=73	=0	=1	=0	=0	=0	=0	
=17269	=True	=1019	=75	=0	=0	=73	=0	=1	=0	=0	=0	=14	
=17269	=True	=1028	=100	=0	=0	=97	=0	=1	=0	=0	=0	=0	
=17274	=True	=282	=95	=0	=0	=627	=0	=6	=8	=0	=0	=18	
=17274	=True	=283	=0	=0	=0	=0	=0	=0	=0	=0	=0	=15	
=17274	=True	=284	=95	=0	=0	=732	=0	=7	=8	=0	=0	=11	
=17274	=True	=286	=95	=0	=0	=1046	=0	=10	=12	=0	=0	=17	
=17274	=True	=289	=95	=0	=0	=314	=0	=3	=0	=0	=0	=11	
=17274	=True	=301	=95	=0	=0	=105	=0	=1	=6	=0	=0	=18	
=17274	=True	=309	=65	=0	=0	=787	=0	=11	=12	=0	=0	=12	
=17274	=True	=310	=65	=0	=0	=572	=0	=8	=7	=0	=0	=12	
=17274	=True	=316	=65	=0	=0	=573	=0	=8	=9	=0	=0	=14	
=17274	=True	=356	=75	=0	=0	=248	=0	=3	=5	=0	=0	=12	
=17274	=True	=357	=65	=0	=0	=215	=0	=3	=3	=0	=0	=9	
=17274	=True	=364	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17274	=True	=365	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17274	=True	=366	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=17274	=True	=373	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=17274	=True	=375	=60	=0	=0	=132	=0	=2	=0	=0	=0	=6	
=17274	=True	=376	=60	=0	=0	=66	=0	=1	=0	=0	=0	=5	
=17274	=True	=381	=60	=0	=0	=198	=0	=3	=0	=0	=0	=3	
=17274	=True	=382	=100	=0	=0	=1211	=0	=11	=11	=0	=0	=11	
=17274	=True	=385	=100	=0	=0	=881	=0	=8	=8	=0	=0	=9	
=17274	=True	=395	=100	=0	=0	=880	=0	=8	=7	=0	=0	=11	
=17274	=True	=423	=75	=0	=0	=247	=0	=3	=4	=0	=0	=13	
=17274	=True	=426	=75	=0	=0	=661	=0	=8	=12	=0	=0	=12	
=17274	=True	=441	=90	=0	=0	=199	=0	=2	=0	=0	=0	=8	
=17274	=True	=456	=65	=0	=0	=286	=0	=4	=4	=0	=0	=12	
=17274	=True	=467	=90	=0	=0	=595	=0	=6	=5	=0	=0	=8	
=17274	=True	=480	=90	=0	=0	=1486	=0	=15	=15	=0	=0	=23	
=17274	=True	=527	=90	=0	=0	=991	=0	=10	=22	=0	=0	=22	
=17274	=True	=528	=90	=0	=0	=198	=0	=2	=0	=10	=0	=0	
=17274	=True	=589	=75	=0	=0	=82	=0	=1	=3	=0	=0	=7	
=17274	=True	=590	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17274	=True	=609	=100	=0	=0	=330	=0	=3	=0	=0	=0	=3	
=17274	=True	=671	=80	=0	=0	=176	=0	=2	=0	=0	=0	=10	
=17274	=True	=696	=95	=0	=0	=209	=0	=2	=0	=0	=0	=11	
=17274	=True	=696	=100	=0	=0	=110	=0	=1	=0	=0	=0	=0	
=17274	=True	=892	=100	=0	=0	=440	=0	=4	=5	=0	=0	=7	
=17274	=True	=899	=75	=0	=0	=83	=0	=1	=0	=0	=0	=7	
=17274	=True	=930	=90	=0	=0	=793	=0	=8	=8	=0	=0	=9	
=17274	=True	=973	=100	=0	=0	=110	=0	=1	=0	=0	=0	=13	
=17274	=True	=995	=95	=0	=0	=314	=0	=3	=6	=0	=0	=7	
=17274	=True	=1010	=75	=0	=0	=578	=0	=7	=10	=0	=0	=12	
=17274	=True	=1015	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11	
=17277	=True	=572	=150	=0	=0	=5029	=0	=32	=45	=0	=0	=47	
=17277	=True	=573	=150	=0	=0	=314	=0	=2	=0	=0	=0	=10	
=17277	=True	=574	=150	=0	=0	=471	=0	=3	=0	=0	=0	=12	
=17277	=True	=577	=150	=0	=0	=2043	=0	=13	=24	=0	=0	=26	
=17277	=True	=578	=150	=0	=0	=786	=0	=5	=4	=0	=0	=11	
=17277	=True	=856	=225	=0	=0	=472	=0	=2	=4	=0	=0	=12	
=17277	=True	=918	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11	
=17277	=True	=969	=175	=0	=0	=550	=0	=3	=5	=0	=0	=12	
=17278	=True	=348	=225	=0	=0	=680	=0	=4	=0	=0	=0	=22	
=17278	=True	=572	=150	=0	=0	=907	=0	=8	=0	=0	=0	=28	
=17278	=True	=577	=150	=0	=0	=567	=0	=5	=0	=0	=0	=7	
=17278	=True	=580	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=17278	=True	=753	=150	=0	=0	=454	=0	=4	=4	=0	=0	=12	
=17278	=True	=969	=175	=0	=0	=529	=0	=4	=6	=0	=0	=12	
=17278	=True	=970	=150	=0	=0	=113	=0	=1	=0	=0	=0	=9	
=17278	=True	=976	=0	=0	=0	=0	=0	=0	=0	=0	=0	=13	
=17279	=True	=458	=150	=0	=0	=406	=0	=3	=0	=0	=0	=19	
=17279	=True	=570	=150	=0	=0	=2298	=0	=17	=24	=0	=0	=69	
=17279	=True	=571	=150	=0	=0	=675	=0	=5	=6	=0	=0	=22	
=17279	=True	=714	=150	=0	=0	=270	=0	=2	=16	=0	=0	=25	
=17279	=True	=715	=150	=0	=0	=135	=0	=1	=0	=0	=0	=23	
=17279	=True	=718	=150	=0	=0	=676	=0	=5	=6	=0	=0	=25	
=17279	=True	=734	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	
=17280	=True	=348	=225	=0	=0	=6280	=0	=81	=24	=0	=0	=24	
=17280	=True	=570	=150	=0	=0	=9458	=0	=183	=48	=0	=0	=48	
=17280	=True	=571	=150	=0	=0	=465	=0	=9	=0	=0	=0	=12	
=17280	=True	=575	=150	=0	=0	=1086	=0	=21	=12	=0	=0	=18	
=17280	=True	=707	=150	=0	=0	=2584	=0	=50	=0	=0	=0	=23	
=17280	=True	=714	=150	=0	=0	=2946	=0	=57	=25	=0	=0	=34	
=17280	=True	=870	=150	=0	=0	=1860	=0	=36	=24	=0	=0	=30	
=17280	=True	=918	=150	=0	=0	=2171	=0	=42	=14	=0	=0	=30	
=17281	=True	=280	=85	=0	=0	=630	=0	=8	=10	=0	=0	=10	
=17281	=True	=281	=70	=0	=0	=65	=0	=1	=0	=0	=0	=8	
=17281	=True	=282	=85	=0	=0	=158	=0	=2	=0	=0	=0	=8	
=17281	=True	=285	=85	=0	=0	=158	=0	=2	=5	=0	=0	=10	
=17281	=True	=286	=85	=0	=0	=79	=0	=1	=0	=0	=0	=7	
=17281	=True	=289	=85	=0	=0	=236	=0	=3	=0	=0	=0	=7	
=17281	=True	=291	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17281	=True	=309	=60	=0	=0	=556	=0	=10	=11	=0	=0	=11	
=17281	=True	=316	=60	=0	=0	=166	=0	=3	=0	=6	=0	=0	
=17281	=True	=319	=60	=0	=0	=501	=0	=9	=8	=0	=0	=11	
=17281	=True	=324	=60	=0	=0	=223	=0	=4	=4	=0	=0	=11	
=17281	=True	=329	=0	=0	=0	=0	=0	=0	=3	=0	=0	=8	
=17281	=True	=347	=80	=0	=0	=445	=0	=6	=4	=0	=0	=10	
=17281	=True	=350	=75	=0	=0	=278	=0	=4	=8	=0	=0	=8	
=17281	=True	=351	=75	=0	=0	=487	=0	=7	=8	=0	=0	=8	
=17281	=True	=356	=70	=0	=0	=65	=0	=1	=0	=0	=0	=9	
=17281	=True	=375	=75	=0	=0	=348	=0	=5	=4	=0	=0	=9	
=17281	=True	=376	=75	=0	=0	=417	=0	=6	=4	=0	=0	=9	
=17281	=True	=377	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17281	=True	=381	=75	=0	=0	=69	=0	=1	=5	=0	=0	=10	
=17281	=True	=382	=85	=0	=0	=472	=0	=6	=6	=0	=0	=12	
=17281	=True	=383	=85	=0	=0	=315	=0	=4	=0	=0	=0	=11	
=17281	=True	=389	=0	=0	=0	=0	=0	=0	=0	=0	=0	=9	
=17281	=True	=421	=75	=0	=0	=139	=0	=2	=3	=0	=0	=8	
=17281	=True	=437	=0	=0	=0	=0	=0	=0	=3	=0	=0	=8	
=17281	=True	=441	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17281	=True	=455	=60	=0	=0	=55	=0	=1	=12	=0	=0	=12	
=17281	=True	=472	=80	=0	=0	=75	=0	=1	=0	=10	=0	=0	
=17281	=True	=480	=80	=0	=0	=890	=0	=12	=12	=0	=0	=12	
=17281	=True	=498	=80	=0	=0	=593	=0	=8	=7	=0	=0	=19	
=17281	=True	=527	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=17281	=True	=528	=80	=0	=0	=593	=0	=8	=5	=0	=0	=8	
=17281	=True	=543	=80	=0	=0	=593	=0	=8	=12	=0	=0	=12	
=17281	=True	=589	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17281	=True	=594	=60	=0	=0	=56	=0	=1	=0	=0	=0	=7	
=17281	=True	=618	=70	=0	=0	=65	=0	=1	=3	=0	=0	=9	
=17281	=True	=637	=0	=0	=0	=0	=0	=0	=7	=0	=0	=8	
=17281	=True	=697	=80	=0	=0	=148	=0	=2	=5	=0	=0	=12	
=17281	=True	=761	=85	=0	=0	=78	=0	=1	=4	=0	=0	=10	
=17281	=True	=892	=85	=0	=0	=709	=0	=9	=12	=0	=0	=12	
=17281	=True	=972	=85	=0	=0	=788	=0	=10	=8	=0	=0	=11	
=17286	=True	=282	=50	=0	=0	=477	=0	=10	=9	=0	=0	=14	
=17286	=True	=283	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=17286	=True	=286	=50	=0	=0	=191	=0	=4	=5	=0	=0	=9	
=17286	=True	=301	=50	=0	=0	=143	=0	=3	=3	=0	=0	=8	
=17286	=True	=310	=0	=0	=0	=0	=0	=0	=0	=6	=0	=0	
=17286	=True	=316	=0	=0	=0	=0	=0	=0	=7	=0	=0	=7	
=17286	=True	=319	=50	=0	=0	=191	=0	=4	=5	=0	=0	=7	
=17286	=True	=324	=50	=0	=0	=47	=0	=1	=0	=6	=0	=0	
=17286	=True	=327	=50	=0	=0	=48	=0	=1	=0	=6	=0	=0	
=17286	=True	=329	=50	=0	=0	=287	=0	=6	=9	=0	=0	=14	
=17286	=True	=347	=50	=0	=0	=190	=0	=4	=5	=0	=0	=7	
=17286	=True	=350	=50	=0	=0	=191	=0	=4	=5	=0	=0	=8	
=17286	=True	=351	=50	=0	=0	=286	=0	=6	=6	=0	=0	=8	
=17286	=True	=356	=50	=0	=0	=191	=0	=4	=4	=0	=0	=8	
=17286	=True	=357	=50	=0	=0	=95	=0	=2	=3	=0	=0	=6	
=17286	=True	=376	=50	=0	=0	=144	=0	=3	=0	=0	=0	=5	
=17286	=True	=377	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5	
=17286	=True	=380	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=17286	=True	=383	=50	=0	=0	=286	=0	=6	=9	=0	=0	=9	
=17286	=True	=385	=50	=0	=0	=334	=0	=7	=6	=0	=0	=9	
=17286	=True	=395	=50	=0	=0	=286	=0	=6	=9	=0	=0	=10	
=17286	=True	=414	=50	=0	=0	=95	=0	=2	=5	=0	=0	=12	
=17286	=True	=423	=50	=0	=0	=48	=0	=1	=4	=0	=0	=12	
=17286	=True	=437	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17286	=True	=455	=0	=0	=0	=0	=0	=0	=7	=0	=0	=7	
=17286	=True	=480	=50	=0	=0	=48	=0	=1	=0	=5	=0	=0	
=17286	=True	=481	=50	=0	=0	=47	=0	=1	=0	=6	=0	=0	
=17286	=True	=498	=50	=0	=0	=143	=0	=3	=5	=0	=0	=7	
=17286	=True	=527	=0	=0	=0	=0	=0	=0	=7	=0	=0	=7	
=17286	=True	=528	=50	=0	=0	=333	=0	=7	=9	=0	=0	=9	
=17286	=True	=543	=50	=0	=0	=48	=0	=1	=0	=6	=0	=0	
=17286	=True	=558	=50	=0	=0	=48	=0	=1	=8	=0	=0	=8	
=17286	=True	=569	=0	=0	=0	=0	=0	=0	=0	=3	=4	=0	
=17286	=True	=589	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17286	=True	=594	=0	=0	=0	=0	=0	=0	=7	=0	=0	=7	
=17286	=True	=671	=0	=0	=0	=0	=0	=0	=3	=0	=0	=8	
=17286	=True	=682	=50	=0	=0	=96	=0	=2	=4	=0	=0	=8	
=17286	=True	=687	=50	=0	=0	=191	=0	=4	=9	=0	=0	=9	
=17286	=True	=697	=50	=0	=0	=382	=0	=8	=9	=0	=0	=9	
=17286	=True	=736	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2	
=17286	=True	=761	=50	=0	=0	=239	=0	=5	=5	=0	=0	=10	
=17286	=True	=905	=50	=0	=0	=238	=0	=5	=10	=0	=0	=10	
=17286	=True	=954	=50	=0	=0	=572	=0	=12	=12	=0	=0	=12	
=17286	=True	=1010	=50	=0	=0	=190	=0	=4	=0	=0	=0	=11	
=17286	=True	=1028	=50	=0	=0	=47	=0	=1	=7	=0	=0	=7	
=17286	=True	=1075	=50	=0	=0	=48	=0	=1	=7	=0	=0	=7	
=17288	=False	=248	=0	=0	=0	=0	=0	=0	=6	=0	=0	=12	
=17288	=False	=253	=0	=0	=0	=0	=0	=0	=24	=0	=0	=39	
=17288	=False	=256	=0	=0	=0	=0	=0	=0	=0	=0	=0	=16	
=17288	=False	=264	=0	=0	=0	=0	=0	=0	=12	=0	=0	=29	
=17288	=False	=269	=0	=0	=0	=0	=0	=0	=0	=0	=0	=9	
=17288	=False	=272	=0	=0	=0	=0	=0	=0	=6	=0	=0	=17	
=17288	=False	=593	=0	=0	=0	=0	=0	=0	=60	=0	=0	=90	
=17293	=False	=247	=0	=0	=0	=0	=0	=0	=6	=0	=0	=30	
=17293	=False	=248	=0	=0	=0	=0	=0	=0	=0	=0	=0	=36	
=17293	=False	=249	=0	=0	=0	=0	=0	=0	=0	=0	=0	=29	
=17293	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=30	
=17293	=False	=593	=0	=0	=0	=0	=0	=0	=96	=0	=0	=147	
=17295	=False	=248	=0	=0	=0	=0	=0	=0	=42	=0	=0	=85	
=17295	=False	=251	=0	=0	=0	=0	=0	=0	=0	=0	=0	=39	
=17295	=False	=252	=0	=0	=0	=0	=0	=0	=24	=0	=0	=51	
=17295	=False	=253	=0	=0	=0	=0	=0	=0	=24	=0	=0	=50	
=17295	=False	=254	=0	=0	=0	=0	=0	=0	=0	=0	=0	=42	
=17295	=False	=256	=0	=0	=0	=0	=0	=0	=0	=0	=0	=48	
=17295	=False	=259	=0	=0	=0	=0	=0	=0	=39	=0	=0	=52	
=17295	=False	=260	=0	=0	=0	=0	=0	=0	=0	=0	=0	=39	
=17295	=False	=623	=0	=0	=0	=0	=0	=0	=24	=0	=0	=48	
=17296	=False	=247	=0	=0	=0	=0	=0	=0	=39	=0	=0	=54	
=17296	=False	=248	=0	=0	=0	=0	=0	=0	=48	=0	=0	=95	
=17296	=False	=249	=0	=0	=0	=0	=0	=0	=12	=0	=0	=48	
=17296	=False	=268	=0	=0	=0	=0	=0	=0	=12	=0	=0	=48	
=17296	=False	=439	=0	=0	=0	=0	=0	=0	=24	=0	=0	=52	
=17296	=False	=626	=0	=0	=0	=0	=0	=0	=24	=0	=0	=70	
=17296	=False	=1023	=0	=0	=0	=0	=0	=0	=18	=0	=0	=56	
=17296	=False	=1025	=0	=0	=0	=0	=0	=0	=33	=0	=0	=53	
=17297	=False	=247	=0	=0	=0	=0	=0	=0	=18	=0	=0	=49	
=17297	=False	=248	=0	=0	=0	=0	=0	=0	=12	=0	=0	=42	
=17297	=False	=249	=0	=0	=0	=0	=0	=0	=12	=0	=0	=49	
=17297	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=72	
=17297	=False	=593	=0	=0	=0	=0	=0	=0	=105	=0	=0	=170	
=17299	=False	=247	=0	=0	=0	=0	=0	=0	=12	=0	=0	=29	
=17299	=False	=248	=0	=0	=0	=0	=0	=0	=30	=0	=0	=82	
=17299	=False	=249	=0	=0	=0	=0	=0	=0	=6	=0	=0	=36	
=17299	=False	=264	=0	=0	=0	=0	=0	=0	=12	=0	=0	=41	
=17299	=False	=593	=0	=0	=0	=0	=0	=0	=108	=0	=0	=140	
=17300	=True	=247	=70	=0	=0	=5007	=0	=74	=60	=0	=0	=97	
=17300	=True	=248	=70	=0	=0	=1016	=0	=15	=18	=0	=0	=37	
=17300	=True	=250	=70	=0	=0	=1218	=0	=18	=30	=0	=0	=53	
=17300	=True	=264	=70	=0	=0	=406	=0	=6	=18	=0	=0	=47	
=17300	=True	=348	=200	=0	=0	=7348	=0	=38	=24	=0	=0	=48	
=17300	=True	=707	=125	=0	=0	=483	=0	=4	=0	=0	=0	=37	
=17300	=True	=726	=70	=0	=0	=1759	=0	=26	=0	=0	=0	=65	
=17300	=True	=739	=70	=0	=0	=2843	=0	=42	=42	=0	=0	=51	
=17311	=True	=280	=100	=0	=0	=217	=0	=2	=0	=0	=0	=12	
=17311	=True	=281	=75	=0	=0	=163	=0	=2	=0	=0	=0	=9	
=17311	=True	=282	=100	=0	=0	=1301	=0	=12	=10	=0	=0	=11	
=17311	=True	=283	=100	=0	=0	=434	=0	=4	=0	=0	=0	=12	
=17311	=True	=286	=100	=0	=0	=542	=0	=5	=8	=0	=0	=13	
=17311	=True	=289	=100	=0	=0	=108	=0	=1	=5	=0	=0	=15	
=17311	=True	=299	=100	=0	=0	=108	=0	=1	=0	=0	=0	=14	
=17311	=True	=308	=70	=0	=0	=304	=0	=4	=0	=0	=0	=11	
=17311	=True	=319	=70	=0	=0	=152	=0	=2	=0	=0	=0	=0	
=17311	=True	=324	=70	=0	=0	=835	=0	=11	=12	=0	=0	=15	
=17311	=True	=329	=90	=0	=0	=97	=0	=1	=3	=0	=0	=8	
=17311	=True	=331	=70	=0	=0	=76	=0	=1	=0	=0	=0	=11	
=17311	=True	=350	=85	=0	=0	=461	=0	=5	=5	=0	=0	=12	
=17311	=True	=351	=85	=0	=0	=645	=0	=7	=6	=0	=0	=14	
=17311	=True	=353	=85	=0	=0	=276	=0	=3	=4	=0	=0	=12	
=17311	=True	=356	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=17311	=True	=357	=70	=0	=0	=228	=0	=3	=0	=0	=0	=5	
=17311	=True	=375	=75	=0	=0	=82	=0	=1	=0	=0	=0	=6	
=17311	=True	=376	=75	=0	=0	=163	=0	=2	=3	=0	=0	=8	
=17311	=True	=380	=75	=0	=0	=81	=0	=1	=0	=0	=0	=7	
=17311	=True	=385	=100	=0	=0	=217	=0	=2	=5	=0	=0	=15	
=17311	=True	=389	=100	=0	=0	=325	=0	=3	=6	=0	=0	=15	
=17311	=True	=395	=100	=0	=0	=651	=0	=6	=9	=0	=0	=12	
=17311	=True	=397	=100	=0	=0	=1085	=0	=10	=10	=0	=0	=10	
=17311	=True	=400	=100	=0	=0	=976	=0	=9	=10	=0	=0	=10	
=17311	=True	=409	=0	=0	=0	=0	=0	=0	=0	=0	=0	=13	
=17311	=True	=414	=0	=0	=0	=0	=0	=0	=0	=11	=0	=0	
=17311	=True	=423	=75	=0	=0	=407	=0	=5	=6	=0	=0	=11	
=17311	=True	=425	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=17311	=True	=427	=100	=0	=0	=542	=0	=5	=6	=0	=0	=11	
=17311	=True	=441	=85	=0	=0	=368	=0	=4	=5	=0	=0	=11	
=17311	=True	=455	=70	=0	=0	=607	=0	=8	=10	=0	=0	=12	
=17311	=True	=480	=90	=0	=0	=781	=0	=8	=8	=0	=0	=11	
=17311	=True	=481	=90	=0	=0	=879	=0	=9	=8	=0	=0	=10	
=17311	=True	=543	=90	=0	=0	=683	=0	=7	=11	=0	=0	=12	
=17311	=True	=590	=75	=0	=0	=244	=0	=3	=0	=0	=0	=5	
=17311	=True	=604	=0	=0	=0	=0	=0	=0	=0	=0	=0	=10	
=17311	=True	=611	=100	=0	=0	=109	=0	=1	=0	=12	=0	=0	
=17311	=True	=682	=100	=0	=0	=216	=0	=2	=0	=0	=0	=10	
=17311	=True	=686	=85	=0	=0	=369	=0	=4	=5	=0	=0	=12	
=17311	=True	=736	=75	=0	=0	=81	=0	=1	=3	=0	=0	=7	
=17311	=True	=761	=100	=0	=0	=326	=0	=3	=0	=0	=0	=9	
=17311	=True	=899	=75	=0	=0	=975	=0	=12	=15	=0	=0	=15	
=17311	=True	=1006	=75	=0	=0	=82	=0	=1	=0	=0	=0	=8	
=17311	=True	=1010	=75	=0	=0	=325	=0	=4	=9	=0	=0	=15	
=17311	=True	=1013	=75	=0	=0	=81	=0	=1	=0	=0	=0	=8	
=17311	=True	=1015	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=17311	=True	=1073	=90	=0	=0	=878	=0	=9	=7	=0	=0	=10	
=17312	=True	=280	=100	=0	=0	=1073	=0	=10	=13	=0	=0	=13	
=17312	=True	=281	=85	=0	=0	=183	=0	=2	=0	=0	=0	=11	
=17312	=True	=282	=100	=0	=0	=859	=0	=8	=8	=0	=0	=12	
=17312	=True	=283	=100	=0	=0	=644	=0	=6	=8	=0	=0	=14	
=17312	=True	=284	=100	=0	=0	=321	=0	=3	=0	=0	=0	=10	
=17312	=True	=286	=100	=0	=0	=1288	=0	=12	=15	=0	=0	=17	
=17312	=True	=289	=100	=0	=0	=751	=0	=7	=5	=0	=0	=13	
=17312	=True	=291	=100	=0	=0	=215	=0	=2	=5	=0	=0	=14	
=17312	=True	=296	=0	=0	=0	=0	=0	=0	=3	=0	=0	=14	
=17312	=True	=301	=100	=0	=0	=1073	=0	=10	=0	=0	=0	=4	
=17312	=True	=318	=100	=0	=0	=322	=0	=3	=0	=0	=0	=9	
=17312	=True	=329	=100	=0	=0	=215	=0	=2	=0	=0	=0	=7	
=17312	=True	=347	=100	=0	=0	=322	=0	=3	=4	=0	=0	=12	
=17312	=True	=350	=85	=0	=0	=91	=0	=1	=5	=0	=0	=15	
=17312	=True	=351	=85	=0	=0	=365	=0	=4	=0	=0	=0	=11	
=17312	=True	=356	=85	=0	=0	=182	=0	=2	=0	=0	=0	=13	
=17312	=True	=376	=75	=0	=0	=242	=0	=3	=3	=0	=0	=6	
=17312	=True	=377	=75	=0	=0	=80	=0	=1	=0	=0	=0	=6	
=17312	=True	=380	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17312	=True	=381	=75	=0	=0	=161	=0	=2	=2	=0	=0	=6	
=17312	=True	=382	=100	=0	=0	=751	=0	=7	=0	=0	=0	=4	
=17312	=True	=383	=100	=0	=0	=751	=0	=7	=7	=0	=0	=10	
=17312	=True	=389	=100	=0	=0	=858	=0	=8	=0	=0	=0	=2	
=17312	=True	=397	=100	=0	=0	=752	=0	=7	=10	=0	=0	=12	
=17312	=True	=409	=75	=0	=0	=161	=0	=2	=0	=0	=0	=10	
=17312	=True	=414	=85	=0	=0	=91	=0	=1	=0	=0	=0	=10	
=17312	=True	=423	=85	=0	=0	=92	=0	=1	=4	=0	=0	=12	
=17312	=True	=441	=85	=0	=0	=183	=0	=2	=6	=0	=0	=14	
=17312	=True	=467	=100	=0	=0	=429	=0	=4	=3	=0	=0	=7	
=17312	=True	=480	=100	=0	=0	=859	=0	=8	=12	=0	=0	=12	
=17312	=True	=498	=100	=0	=0	=429	=0	=4	=5	=0	=0	=15	
=17312	=True	=528	=100	=0	=0	=1288	=0	=12	=7	=0	=0	=8	
=17312	=True	=543	=100	=0	=0	=430	=0	=4	=4	=0	=0	=11	
=17312	=True	=569	=100	=0	=0	=751	=0	=7	=6	=0	=0	=10	
=17312	=True	=590	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=17312	=True	=611	=75	=0	=0	=644	=0	=8	=7	=0	=0	=9	
=17312	=True	=671	=85	=0	=0	=274	=0	=3	=0	=0	=0	=7	
=17312	=True	=757	=100	=0	=0	=214	=0	=2	=12	=0	=0	=18	
=17312	=True	=899	=85	=0	=0	=821	=0	=9	=10	=0	=0	=16	
=17312	=True	=905	=100	=0	=0	=859	=0	=8	=9	=0	=0	=9	
=17312	=True	=981	=85	=0	=0	=182	=0	=2	=6	=0	=0	=15	
=17312	=True	=1010	=75	=0	=0	=322	=0	=4	=11	=0	=0	=11	
=17312	=True	=1015	=75	=0	=0	=241	=0	=3	=7	=0	=0	=11	
=17312	=True	=1019	=75	=0	=0	=241	=0	=3	=6	=0	=0	=11	
=17312	=True	=1028	=100	=0	=0	=108	=0	=1	=0	=11	=0	=0	
=17312	=True	=1075	=100	=0	=0	=107	=0	=1	=12	=0	=0	=12	
=17314	=True	=252	=65	=0	=0	=1294	=0	=20	=18	=0	=0	=34	
=17314	=True	=260	=0	=0	=0	=0	=0	=0	=0	=0	=0	=31	
=17314	=True	=264	=65	=0	=0	=1229	=0	=19	=24	=0	=0	=30	
=17314	=True	=444	=100	=0	=0	=5374	=0	=54	=30	=0	=0	=43	
=17314	=True	=445	=100	=0	=0	=1393	=0	=14	=18	=0	=0	=30	
=17314	=True	=446	=100	=0	=0	=2787	=0	=28	=24	=0	=0	=28	
=17314	=True	=452	=200	=0	=0	=995	=0	=5	=6	=0	=0	=16	
=17314	=True	=707	=125	=0	=0	=373	=0	=3	=0	=0	=0	=23	
=17315	=False	=247	=0	=0	=0	=0	=0	=0	=18	=0	=0	=40	
=17315	=False	=248	=0	=0	=0	=0	=0	=0	=18	=0	=0	=40	
=17315	=False	=260	=0	=0	=0	=0	=0	=0	=0	=0	=0	=29	
=17315	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=35	
=17315	=False	=269	=0	=0	=0	=0	=0	=0	=0	=0	=0	=32	
=17315	=False	=430	=0	=0	=0	=0	=0	=0	=126	=0	=0	=124	
=17316	=True	=247	=70	=563	=4	=695	=0	=18	=19	=0	=0	=53	
=17316	=True	=248	=70	=125	=1	=155	=0	=4	=7	=0	=0	=18	
=17316	=True	=249	=70	=250	=2	=308	=0	=8	=6	=0	=0	=27	
=17316	=True	=251	=70	=282	=2	=348	=0	=9	=9	=0	=0	=9	
=17316	=True	=252	=70	=94	=1	=115	=0	=3	=3	=0	=0	=8	
