Id	CoilId	AlertLevel	Par	Capacity	DesiredPriceInCents	ItemId	CoilDeleted	GroupName	
=3450	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3451	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3452	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3453	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3454	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3455	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3456	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3457	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3458	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3459	=7228	=2	=17	=17	=125	=807	=False	[NULL]	
=3460	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3461	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3462	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3463	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3464	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3465	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3466	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3467	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3468	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3469	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3470	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3471	=7229	=2	=20	=20	=125	=1277	=False	[NULL]	
=3472	=7229	=2	=20	=20	=150	=822	=False	[NULL]	
=3473	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3474	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3475	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3476	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3477	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3478	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3479	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3480	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3481	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3482	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3483	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3484	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3485	=7229	=2	=20	=20	=125	=815	=False	[NULL]	
=3486	=7230	=2	=15	=15	=125	=828	=False	[NULL]	
=3487	=7230	=2	=15	=15	=125	=828	=False	[NULL]	
=3488	=7230	=2	=15	=15	=125	=1199	=False	[NULL]	
=3489	=7230	=2	=15	=15	=125	=1339	=False	[NULL]	
=3490	=7230	=2	=15	=15	=125	=1339	=False	[NULL]	
=3491	=7230	=2	=15	=15	=125	=1339	=False	[NULL]	
=3492	=7230	=2	=15	=15	=100	=1339	=False	[NULL]	
=3493	=7230	=2	=15	=15	=100	=1212	=False	[NULL]	
=3494	=7230	=2	=15	=15	=125	=1212	=False	[NULL]	
=3495	=7230	=2	=15	=15	=125	=1352	=False	[NULL]	
=3496	=7230	=2	=15	=15	=125	=1352	=False	[NULL]	
=3497	=7230	=2	=15	=15	=125	=1352	=False	[NULL]	
=3498	=7230	=2	=15	=15	=125	=1352	=False	[NULL]	
=3499	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3500	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3501	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3502	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3503	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3504	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3505	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3506	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3507	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3508	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3509	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3510	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3511	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3512	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3513	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3514	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3515	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3516	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3517	=7230	=2	=15	=15	=125	=1370	=False	[NULL]	
=3518	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3519	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3520	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3521	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3522	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3523	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3524	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3525	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3526	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3527	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3528	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3529	=7231	=2	=15	=15	=125	=815	=False	[NULL]	
=3530	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3531	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3532	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3533	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3534	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3535	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3536	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3537	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3538	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3539	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3540	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3541	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3542	=7231	=2	=11	=11	=200	=1338	=False	[NULL]	
=3543	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3544	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3545	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3546	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3547	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3548	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3549	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3550	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3551	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3552	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3553	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3554	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3555	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3556	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3557	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3558	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3559	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3560	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3561	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3562	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3563	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3564	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3565	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3566	=7232	=2	=15	=15	=125	=819	=False	[NULL]	
=3567	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3568	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3569	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3570	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3571	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3572	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3573	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3574	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3575	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3576	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3577	=7233	=2	=15	=15	=125	=807	=False	[NULL]	
=3578	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3579	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3580	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3581	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3582	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3583	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3584	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3585	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3586	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3587	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3588	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3589	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3590	=7233	=2	=15	=15	=125	=811	=False	[NULL]	
=3591	=7234	=2	=11	=11	=300	=903	=False	[NULL]	
=3592	=7234	=2	=11	=11	=200	=903	=False	[NULL]	
=3593	=7234	=2	=11	=11	=200	=1338	=False	[NULL]	
=3594	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3595	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3596	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3597	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3598	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3599	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3600	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3601	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3602	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3603	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3604	=7234	=1	=11	=11	=200	=1338	=False	[NULL]	
=3605	=7234	=1	=11	=13	=150	=822	=False	[NULL]	
=3606	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3607	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3608	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3609	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3610	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3611	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3612	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3613	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3614	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3615	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3616	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3617	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3618	=7234	=1	=9	=13	=150	=822	=False	[NULL]	
=3619	=7235	=2	=17	=17	=75	=1158	=False	[NULL]	
=3620	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3621	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3622	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3623	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3624	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3625	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3626	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3627	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3628	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3629	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3630	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3631	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3632	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3633	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3634	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3635	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3636	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3637	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3638	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3639	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3640	=7235	=2	=17	=17	=80	=1158	=False	[NULL]	
=3641	=7236	=2	=10	=10	=100	=862	=False	[NULL]	
=3642	=7236	=2	=10	=10	=80	=862	=False	[NULL]	
=3643	=7236	=2	=10	=10	=80	=862	=False	[NULL]	
=3644	=7236	=2	=10	=17	=80	=862	=False	[NULL]	
=3645	=7236	=2	=10	=17	=80	=862	=False	[NULL]	
=3646	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3647	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3648	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3649	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3650	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3651	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3652	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3653	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3654	=7236	=2	=10	=17	=80	=1365	=False	[NULL]	
=3655	=7236	=2	=10	=17	=100	=1365	=False	[NULL]	
=3656	=7236	=2	=10	=17	=100	=1172	=False	[NULL]	
=3657	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3658	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3659	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3660	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3661	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3662	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3663	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3664	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3665	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3666	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3667	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3668	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3669	=7236	=2	=5	=17	=125	=1268	=False	[NULL]	
=3670	=7237	=-1000	=0	=0	=0	=1	=False	[NULL]	
=3671	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3672	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3673	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3674	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3675	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3676	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3677	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3678	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3679	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3680	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3681	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3682	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3683	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3684	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3685	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3686	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3687	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3688	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3689	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3690	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3691	=7237	=2	=8	=17	=100	=1367	=False	[NULL]	
=3692	=7238	=2	=15	=15	=100	=829	=False	[NULL]	
=3693	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3694	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3695	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3696	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3697	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3698	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3699	=7238	=2	=15	=15	=80	=829	=False	[NULL]	
=3700	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3701	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3702	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3703	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3704	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3705	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3706	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3707	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3708	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3709	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3710	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3711	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3712	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3713	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3714	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3715	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3716	=7238	=2	=15	=15	=80	=844	=False	[NULL]	
=3717	=7239	=2	=11	=11	=75	=827	=False	[NULL]	
=3718	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3719	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3720	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3721	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3722	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3723	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3724	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3725	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3726	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3727	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3728	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3729	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3730	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3731	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3732	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3733	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3734	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3735	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3736	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3737	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3738	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3739	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3740	=7239	=2	=11	=11	=80	=827	=False	[NULL]	
=3741	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3742	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3743	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3744	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3745	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3746	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3747	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3748	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3749	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3750	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3751	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3752	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3753	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3754	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3755	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3756	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3757	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3758	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3759	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3760	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3761	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3762	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3763	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3764	=7240	=2	=11	=11	=75	=860	=False	[NULL]	
=3765	=7241	=2	=6	=11	=125	=1076	=False	[NULL]	
=3766	=7241	=2	=6	=11	=150	=1314	=False	[NULL]	
=3767	=7241	=2	=6	=11	=125	=1283	=False	[NULL]	
=3768	=7241	=2	=6	=11	=125	=1283	=False	[NULL]	
=3769	=7241	=2	=6	=11	=125	=1283	=False	[NULL]	
=3770	=7241	=2	=6	=11	=125	=1283	=False	[NULL]	
=3771	=7241	=2	=6	=11	=80	=862	=False	[NULL]	
=3772	=7241	=2	=6	=11	=80	=862	=False	[NULL]	
=3773	=7241	=2	=6	=11	=80	=862	=False	[NULL]	
=3774	=7241	=2	=6	=11	=80	=862	=False	[NULL]	
=3775	=7241	=2	=6	=11	=80	=862	=False	[NULL]	
=3776	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3777	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3778	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3779	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3780	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3781	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3782	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3783	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3784	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3785	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3786	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3787	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3788	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3789	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3790	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3791	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3792	=7241	=2	=10	=11	=80	=862	=False	[NULL]	
=3793	=7242	=2	=6	=9	=125	=1283	=False	[NULL]	
=3794	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3795	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3796	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3797	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3798	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3799	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3800	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3801	=7242	=2	=6	=9	=150	=1314	=False	[NULL]	
=3802	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3803	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3804	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3805	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3806	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3807	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3808	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3809	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3810	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3811	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3812	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3813	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3814	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3815	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3816	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3817	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3818	=7242	=2	=6	=9	=125	=1076	=False	[NULL]	
=3819	=7243	=2	=13	=13	=125	=854	=False	[NULL]	
=3820	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3821	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3822	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3823	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3824	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3825	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3826	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3827	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3828	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3829	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3830	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3831	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3832	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3833	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3834	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3835	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3836	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3837	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3838	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3839	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3840	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3841	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3842	=7243	=2	=13	=13	=75	=854	=False	[NULL]	
=3843	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3844	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3845	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3846	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3847	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3848	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3849	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3850	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3851	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3852	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3853	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3854	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3855	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3856	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3857	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3858	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3859	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3860	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3861	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3862	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3863	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3864	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
=3865	=7244	=2	=15	=15	=100	=1246	=False	[NULL]	
