Id	SupplierId	ItemId	Code	
=7187	=14	=301	[NULL]	
=7188	=14	=308	[NULL]	
=7189	=14	=309	[NULL]	
=7190	=14	=310	[NULL]	
=7191	=14	=311	[NULL]	
=7192	=14	=312	[NULL]	
=7193	=14	=313	[NULL]	
=7194	=14	=316	[NULL]	
=7195	=14	=317	[NULL]	
=7196	=14	=318	[NULL]	
=7197	=14	=319	[NULL]	
=7198	=14	=321	[NULL]	
=7199	=14	=322	[NULL]	
=7200	=14	=324	[NULL]	
=7201	=14	=325	[NULL]	
=7202	=14	=327	[NULL]	
=7203	=14	=329	[NULL]	
=7204	=14	=330	[NULL]	
=7205	=14	=331	[NULL]	
=7206	=14	=336	[NULL]	
=7207	=14	=337	[NULL]	
=7208	=14	=341	[NULL]	
=7209	=14	=343	[NULL]	
=7210	=14	=347	[NULL]	
=7211	=14	=348	[NULL]	
=7212	=14	=350	[NULL]	
=7213	=14	=351	[NULL]	
=7214	=14	=352	[NULL]	
=7215	=14	=353	[NULL]	
=7216	=14	=354	[NULL]	
=7217	=14	=356	[NULL]	
=7218	=14	=357	[NULL]	
=7219	=14	=358	[NULL]	
=7220	=14	=359	[NULL]	
=7221	=14	=364	[NULL]	
=7222	=14	=365	[NULL]	
=7223	=14	=366	[NULL]	
=7224	=14	=367	[NULL]	
=7225	=14	=373	[NULL]	
=7226	=14	=375	[NULL]	
=7227	=14	=376	[NULL]	
=7228	=14	=377	[NULL]	
=7229	=14	=380	[NULL]	
=7230	=14	=381	[NULL]	
=7231	=14	=382	[NULL]	
=7232	=14	=383	[NULL]	
=7233	=14	=384	[NULL]	
=7234	=14	=385	[NULL]	
=7235	=14	=387	[NULL]	
=7236	=14	=389	[NULL]	
=7237	=14	=395	[NULL]	
=7238	=14	=397	[NULL]	
=7239	=14	=400	[NULL]	
=7240	=14	=402	[NULL]	
=7241	=14	=404	[NULL]	
=7242	=14	=405	[NULL]	
=7243	=14	=407	[NULL]	
=7244	=14	=409	[NULL]	
=7245	=14	=411	[NULL]	
=7246	=14	=412	[NULL]	
=7247	=14	=414	[NULL]	
=7248	=14	=415	[NULL]	
=7249	=14	=417	[NULL]	
=7250	=14	=420	[NULL]	
=7251	=14	=421	[NULL]	
=7252	=14	=422	[NULL]	
=7253	=14	=423	[NULL]	
=7254	=14	=425	[NULL]	
=7255	=14	=426	[NULL]	
=7256	=14	=427	[NULL]	
=7257	=14	=430	[NULL]	
=7258	=14	=432	[NULL]	
=7259	=14	=435	[NULL]	
=7260	=14	=437	[NULL]	
=7261	=14	=439	[NULL]	
=7262	=14	=441	[NULL]	
=7263	=14	=444	[NULL]	
=7264	=14	=445	[NULL]	
=7265	=14	=446	[NULL]	
=7266	=14	=447	[NULL]	
=7267	=14	=451	[NULL]	
=7268	=14	=452	[NULL]	
=7269	=14	=453	[NULL]	
=7270	=14	=454	[NULL]	
=7271	=14	=455	[NULL]	
=7272	=14	=456	[NULL]	
=7273	=14	=458	[NULL]	
=7274	=14	=459	[NULL]	
=7275	=14	=467	[NULL]	
=7276	=14	=474	[NULL]	
=7277	=14	=476	[NULL]	
=7278	=14	=477	[NULL]	
=7279	=14	=480	[NULL]	
=7280	=14	=481	[NULL]	
=7281	=14	=486	[NULL]	
=7282	=14	=494	[NULL]	
=7283	=14	=496	[NULL]	
=7284	=14	=498	[NULL]	
=7285	=14	=503	[NULL]	
=7286	=14	=507	[NULL]	
=7287	=14	=512	[NULL]	
=7288	=14	=523	[NULL]	
=7289	=14	=524	[NULL]	
=7290	=14	=525	[NULL]	
=7291	=14	=527	[NULL]	
=7292	=14	=528	[NULL]	
=7293	=14	=530	[NULL]	
=7294	=14	=543	[NULL]	
=7295	=14	=544	[NULL]	
=7296	=14	=549	[NULL]	
=7297	=14	=556	[NULL]	
=7298	=14	=558	[NULL]	
=7299	=14	=561	[NULL]	
=7300	=14	=568	[NULL]	
=7301	=14	=569	[NULL]	
=7302	=14	=570	[NULL]	
=7303	=14	=571	[NULL]	
=7304	=14	=572	[NULL]	
=7305	=14	=573	[NULL]	
=7306	=14	=574	[NULL]	
=7307	=14	=575	[NULL]	
=7308	=14	=577	[NULL]	
=7309	=14	=578	[NULL]	
=7310	=14	=580	[NULL]	
=7311	=14	=583	[NULL]	
=7312	=14	=584	[NULL]	
=7313	=14	=585	[NULL]	
=7314	=14	=586	[NULL]	
=7315	=14	=587	[NULL]	
=7316	=14	=588	[NULL]	
=7317	=14	=589	[NULL]	
=7318	=14	=590	[NULL]	
=7319	=14	=593	[NULL]	
=7320	=14	=594	[NULL]	
=7321	=14	=599	[NULL]	
=7322	=14	=603	[NULL]	
=7323	=14	=604	[NULL]	
=7324	=14	=607	[NULL]	
=7325	=14	=609	[NULL]	
=7326	=14	=610	[NULL]	
=7327	=14	=611	[NULL]	
=7328	=14	=614	[NULL]	
=7329	=14	=615	[NULL]	
=7330	=14	=618	[NULL]	
=7331	=14	=619	[NULL]	
=7332	=14	=622	[NULL]	
=7333	=14	=623	[NULL]	
=7334	=14	=624	[NULL]	
=7335	=14	=625	[NULL]	
=7336	=14	=626	[NULL]	
=7337	=14	=627	[NULL]	
=7338	=14	=631	[NULL]	
=7339	=14	=633	[NULL]	
=7340	=14	=634	[NULL]	
=7341	=14	=635	[NULL]	
=7342	=14	=637	[NULL]	
=7343	=14	=639	[NULL]	
=7344	=14	=649	[NULL]	
=7345	=14	=650	[NULL]	
=7346	=14	=651	[NULL]	
=7347	=14	=652	[NULL]	
=7348	=14	=653	[NULL]	
=7349	=14	=654	[NULL]	
=7350	=14	=655	[NULL]	
=7351	=14	=656	[NULL]	
=7352	=14	=657	[NULL]	
=7353	=14	=658	[NULL]	
=7354	=14	=659	[NULL]	
=7355	=14	=660	[NULL]	
=7356	=14	=661	[NULL]	
=7357	=14	=662	[NULL]	
=7358	=14	=663	[NULL]	
=7359	=14	=664	[NULL]	
=7360	=14	=665	[NULL]	
=7361	=14	=666	[NULL]	
=7362	=14	=667	[NULL]	
=7363	=14	=668	[NULL]	
=7364	=14	=671	[NULL]	
=7365	=14	=672	[NULL]	
=7366	=14	=673	[NULL]	
=7367	=14	=677	[NULL]	
=7368	=14	=678	[NULL]	
=7369	=14	=681	[NULL]	
=7370	=14	=682	[NULL]	
=7371	=14	=685	[NULL]	
=7372	=14	=686	[NULL]	
=7373	=14	=687	[NULL]	
=7374	=14	=692	[NULL]	
=7375	=14	=695	[NULL]	
=7376	=14	=696	[NULL]	
=7377	=14	=697	[NULL]	
=7378	=14	=700	[NULL]	
=7379	=14	=703	[NULL]	
=7380	=14	=705	[NULL]	
=7381	=14	=706	[NULL]	
=7382	=14	=707	[NULL]	
=7383	=14	=711	[NULL]	
=7384	=14	=713	[NULL]	
=7385	=14	=714	[NULL]	
=7386	=14	=715	[NULL]	
=7387	=14	=716	[NULL]	
=7388	=14	=718	[NULL]	
=7389	=14	=719	[NULL]	
=7390	=14	=725	[NULL]	
=7391	=14	=726	[NULL]	
=7392	=14	=727	[NULL]	
=7393	=14	=728	[NULL]	
=7394	=14	=729	[NULL]	
=7395	=14	=730	[NULL]	
=7396	=14	=731	[NULL]	
=7397	=14	=732	[NULL]	
=7398	=14	=733	[NULL]	
=7399	=14	=734	[NULL]	
=7400	=14	=735	[NULL]	
=7401	=14	=736	[NULL]	
=7402	=14	=738	[NULL]	
=7403	=14	=739	[NULL]	
=7404	=14	=745	[NULL]	
=7405	=14	=746	[NULL]	
=7406	=14	=749	[NULL]	
=7407	=14	=752	[NULL]	
=7408	=14	=753	[NULL]	
=7409	=14	=754	[NULL]	
=7410	=14	=757	[NULL]	
=7411	=14	=758	[NULL]	
=7412	=14	=759	[NULL]	
=7413	=14	=760	[NULL]	
=7414	=14	=761	[NULL]	
=7415	=14	=762	[NULL]	
=7416	=14	=763	[NULL]	
=7417	=14	=764	[NULL]	
=7418	=14	=765	[NULL]	
=7419	=14	=766	[NULL]	
=7420	=14	=767	[NULL]	
=7421	=14	=770	[NULL]	
=7422	=14	=771	[NULL]	
=7423	=14	=772	[NULL]	
=7424	=14	=773	[NULL]	
=7425	=14	=774	[NULL]	
=7426	=14	=775	[NULL]	
=7427	=14	=776	[NULL]	
=7428	=14	=777	[NULL]	
=7429	=14	=778	[NULL]	
=7430	=14	=779	[NULL]	
=7431	=14	=780	[NULL]	
=7432	=14	=781	[NULL]	
=7433	=14	=782	[NULL]	
=7434	=14	=783	[NULL]	
=7435	=14	=784	[NULL]	
=7436	=14	=785	[NULL]	
=7437	=14	=788	[NULL]	
=7438	=14	=789	[NULL]	
=7439	=14	=791	[NULL]	
=7440	=14	=792	[NULL]	
=7441	=14	=793	[NULL]	
=7442	=14	=794	[NULL]	
=7443	=14	=797	[NULL]	
=7444	=14	=798	[NULL]	
=7445	=14	=799	[NULL]	
=7446	=14	=800	[NULL]	
=7447	=14	=801	[NULL]	
=7448	=14	=802	[NULL]	
=7449	=14	=803	[NULL]	
=7450	=14	=804	[NULL]	
=7451	=14	=805	[NULL]	
=7452	=14	=806	[NULL]	
=7453	=14	=807	[NULL]	
=7454	=14	=808	[NULL]	
=7455	=14	=809	[NULL]	
=7456	=14	=810	[NULL]	
=7457	=14	=811	[NULL]	
=7458	=14	=812	[NULL]	
=7459	=14	=813	[NULL]	
=7460	=14	=814	[NULL]	
=7461	=14	=815	[NULL]	
=7462	=14	=816	[NULL]	
=7463	=14	=817	[NULL]	
=7464	=14	=818	[NULL]	
=7465	=14	=819	[NULL]	
=7466	=14	=820	[NULL]	
=7467	=14	=821	[NULL]	
=7468	=14	=822	[NULL]	
=7469	=14	=823	[NULL]	
=7470	=14	=825	[NULL]	
=7471	=14	=826	[NULL]	
=7472	=14	=827	[NULL]	
=7473	=14	=828	[NULL]	
=7474	=14	=829	[NULL]	
=7475	=14	=830	[NULL]	
=7476	=14	=831	[NULL]	
=7477	=14	=832	[NULL]	
=7478	=14	=833	[NULL]	
=7479	=14	=834	[NULL]	
=7480	=14	=835	[NULL]	
=7481	=14	=836	[NULL]	
=7482	=14	=837	[NULL]	
=7483	=14	=838	[NULL]	
=7484	=14	=839	[NULL]	
=7485	=14	=840	[NULL]	
=7486	=14	=841	[NULL]	
=7487	=14	=842	[NULL]	
=7488	=14	=849	[NULL]	
=7489	=14	=850	[NULL]	
=7490	=14	=851	[NULL]	
=7491	=14	=852	[NULL]	
=7492	=14	=853	[NULL]	
=7493	=14	=854	[NULL]	
=7494	=14	=855	[NULL]	
=7495	=14	=856	[NULL]	
=7496	=14	=857	[NULL]	
=7497	=14	=858	[NULL]	
=7498	=14	=859	[NULL]	
=7499	=14	=862	[NULL]	
=7500	=14	=864	[NULL]	
=7501	=14	=866	[NULL]	
=7502	=14	=867	[NULL]	
=7503	=14	=868	[NULL]	
=7504	=14	=869	[NULL]	
=7505	=14	=870	[NULL]	
=7506	=14	=871	[NULL]	
=7507	=14	=872	[NULL]	
=7508	=14	=873	[NULL]	
=7509	=14	=874	[NULL]	
=7510	=14	=875	[NULL]	
=7511	=14	=876	[NULL]	
=7512	=14	=880	[NULL]	
=7513	=14	=881	[NULL]	
=7514	=14	=882	[NULL]	
=7515	=14	=883	[NULL]	
=7516	=14	=884	[NULL]	
=7517	=14	=885	[NULL]	
=7518	=14	=886	[NULL]	
=7519	=14	=889	[NULL]	
=7520	=14	=890	[NULL]	
=7521	=14	=891	[NULL]	
=7522	=14	=892	[NULL]	
=7523	=14	=894	[NULL]	
=7524	=14	=895	[NULL]	
=7525	=14	=897	[NULL]	
=7526	=14	=898	[NULL]	
=7527	=14	=899	[NULL]	
=7528	=14	=900	[NULL]	
=7529	=14	=901	[NULL]	
=7530	=14	=902	[NULL]	
=7531	=14	=903	[NULL]	
=7532	=14	=904	[NULL]	
=7533	=14	=905	[NULL]	
=7534	=14	=906	[NULL]	
=7535	=14	=907	[NULL]	
=7536	=14	=908	[NULL]	
=7537	=14	=909	[NULL]	
=7538	=14	=910	[NULL]	
=7539	=14	=911	[NULL]	
=7540	=14	=912	[NULL]	
=7541	=14	=913	[NULL]	
=7542	=14	=914	[NULL]	
=7543	=14	=915	[NULL]	
=7544	=14	=916	[NULL]	
=7545	=14	=917	[NULL]	
=7546	=14	=918	[NULL]	
=7547	=14	=920	[NULL]	
=7548	=14	=921	[NULL]	
=7549	=14	=922	[NULL]	
=7550	=14	=923	[NULL]	
=7551	=14	=924	[NULL]	
=7552	=14	=925	[NULL]	
=7553	=14	=926	[NULL]	
=7554	=14	=927	[NULL]	
=7555	=14	=928	[NULL]	
=7556	=14	=929	[NULL]	
=7557	=14	=930	[NULL]	
=7558	=14	=931	[NULL]	
=7559	=14	=932	[NULL]	
=7560	=14	=933	[NULL]	
=7561	=14	=934	[NULL]	
=7562	=14	=935	[NULL]	
=7563	=14	=936	[NULL]	
=7564	=14	=937	[NULL]	
=7565	=14	=938	[NULL]	
=7566	=14	=939	[NULL]	
=7567	=14	=940	[NULL]	
=7568	=14	=941	[NULL]	
=7569	=14	=942	[NULL]	
=7570	=14	=943	[NULL]	
=7571	=14	=944	[NULL]	
=7572	=14	=945	[NULL]	
=7573	=14	=946	[NULL]	
=7574	=14	=947	[NULL]	
=7575	=14	=948	[NULL]	
=7576	=14	=949	[NULL]	
=7577	=14	=950	[NULL]	
=7578	=14	=951	[NULL]	
=7579	=14	=952	[NULL]	
=7580	=14	=954	[NULL]	
=7581	=14	=955	[NULL]	
=7582	=14	=956	[NULL]	
=7583	=14	=957	[NULL]	
=7584	=14	=958	[NULL]	
=7585	=14	=959	[NULL]	
=7586	=14	=960	[NULL]	
=7587	=14	=961	[NULL]	
=7588	=14	=962	[NULL]	
=7589	=14	=963	[NULL]	
=7590	=14	=964	[NULL]	
=7591	=14	=965	[NULL]	
=7592	=14	=966	[NULL]	
=7593	=14	=967	[NULL]	
=7594	=14	=968	[NULL]	
=7595	=14	=969	[NULL]	
=7596	=14	=970	[NULL]	
=7597	=14	=971	[NULL]	
=7598	=14	=972	[NULL]	
=7599	=14	=973	[NULL]	
=7600	=14	=974	[NULL]	
=7601	=14	=975	[NULL]	
=7602	=14	=976	[NULL]	
=7603	=14	=977	[NULL]	
=7604	=14	=978	[NULL]	
=7605	=14	=979	[NULL]	
=7606	=14	=980	[NULL]	
=7607	=14	=981	[NULL]	
=7608	=14	=982	[NULL]	
=7609	=14	=983	[NULL]	
=7610	=14	=984	[NULL]	
=7611	=14	=985	[NULL]	
=7612	=14	=986	[NULL]	
=7613	=14	=987	[NULL]	
=7614	=14	=988	[NULL]	
=7615	=14	=989	[NULL]	
=7616	=14	=990	[NULL]	
=7617	=14	=991	[NULL]	
=7618	=14	=992	[NULL]	
=7619	=14	=993	[NULL]	
=7620	=14	=994	[NULL]	
=7621	=14	=995	[NULL]	
=7622	=14	=996	[NULL]	
=7623	=14	=997	[NULL]	
=7624	=14	=998	[NULL]	
=7625	=14	=999	[NULL]	
=7626	=14	=1000	[NULL]	
=7627	=14	=1001	[NULL]	
=7628	=14	=1002	[NULL]	
=7629	=14	=1003	[NULL]	
=7630	=14	=1004	[NULL]	
=7631	=14	=1005	[NULL]	
=7632	=14	=1006	[NULL]	
=7633	=14	=1007	[NULL]	
=7634	=14	=1008	[NULL]	
=7635	=14	=1009	[NULL]	
=7636	=14	=1010	[NULL]	
=7637	=14	=1011	[NULL]	
=7638	=14	=1012	[NULL]	
=7639	=14	=1013	[NULL]	
=7640	=14	=1014	[NULL]	
=7641	=14	=1015	[NULL]	
=7642	=14	=1016	[NULL]	
=7643	=14	=1017	[NULL]	
=7644	=14	=1018	[NULL]	
=7645	=14	=1019	[NULL]	
=7646	=14	=1021	[NULL]	
=7647	=14	=1022	[NULL]	
=7648	=14	=1023	[NULL]	
=7649	=14	=1024	[NULL]	
=7650	=14	=1025	[NULL]	
=7651	=14	=1026	[NULL]	
=7652	=14	=1027	[NULL]	
=7653	=14	=1028	[NULL]	
=7654	=14	=1029	[NULL]	
=7655	=14	=1030	[NULL]	
=7656	=14	=1031	[NULL]	
=7657	=14	=1032	[NULL]	
=7658	=14	=1033	[NULL]	
=7659	=14	=1034	[NULL]	
=7660	=14	=1035	[NULL]	
=7661	=14	=1036	[NULL]	
=7662	=14	=1037	[NULL]	
=7663	=14	=1038	[NULL]	
=7664	=14	=1039	[NULL]	
=7665	=14	=1040	[NULL]	
=7666	=14	=1041	[NULL]	
=7667	=14	=1042	[NULL]	
=7668	=14	=1043	[NULL]	
=7669	=14	=1044	[NULL]	
=7670	=14	=1045	[NULL]	
=7671	=14	=1046	[NULL]	
=7672	=14	=1047	[NULL]	
=7673	=14	=1048	[NULL]	
=7674	=14	=1049	[NULL]	
=7675	=14	=1050	[NULL]	
=7676	=14	=1051	[NULL]	
=7677	=14	=1052	[NULL]	
=7678	=14	=1053	[NULL]	
=7679	=14	=1054	[NULL]	
=7680	=14	=1055	[NULL]	
=7681	=14	=1056	[NULL]	
=7682	=14	=1057	[NULL]	
=7683	=14	=1058	[NULL]	
=7684	=14	=1059	[NULL]	
=7685	=14	=1060	[NULL]	
=7686	=14	=1061	[NULL]	
=7687	=14	=1062	[NULL]	
=7688	=14	=1063	[NULL]	
=7689	=14	=1064	[NULL]	
=7690	=14	=1065	[NULL]	
=7691	=14	=1066	[NULL]	
=7692	=14	=1067	[NULL]	
=7693	=14	=1068	[NULL]	
=7694	=14	=1069	[NULL]	
=7695	=14	=1070	[NULL]	
=7696	=14	=1072	[NULL]	
=7697	=14	=1073	[NULL]	
=7698	=14	=1074	[NULL]	
=7699	=14	=1075	[NULL]	
=7700	=14	=1076	[NULL]	
=7703	=15	=247	[NULL]	
=7704	=15	=248	[NULL]	
=7705	=15	=249	[NULL]	
=7706	=15	=250	[NULL]	
=7707	=15	=251	[NULL]	
=7708	=15	=252	[NULL]	
=7709	=15	=253	[NULL]	
=7710	=15	=254	[NULL]	
=7711	=15	=256	[NULL]	
=7712	=15	=258	[NULL]	
=7713	=15	=259	[NULL]	
=7714	=15	=260	[NULL]	
=7715	=15	=261	[NULL]	
=7716	=15	=264	[NULL]	
=7717	=15	=267	[NULL]	
=7718	=15	=268	[NULL]	
=7719	=15	=269	[NULL]	
=7720	=15	=272	[NULL]	
=7721	=15	=273	[NULL]	
=7722	=15	=274	[NULL]	
=7723	=15	=275	[NULL]	
=7724	=15	=280	[NULL]	
=7725	=15	=281	[NULL]	
=7726	=15	=282	[NULL]	
=7727	=15	=283	[NULL]	
=7728	=15	=284	[NULL]	
=7729	=15	=285	[NULL]	
=7730	=15	=286	[NULL]	
=7731	=15	=288	[NULL]	
=7732	=15	=289	[NULL]	
=7733	=15	=291	[NULL]	
=7734	=15	=292	[NULL]	
=7735	=15	=296	[NULL]	
=7736	=15	=299	[NULL]	
=7737	=15	=301	[NULL]	
=7738	=15	=308	[NULL]	
=7739	=15	=309	[NULL]	
=7740	=15	=310	[NULL]	
=7741	=15	=311	[NULL]	
=7742	=15	=312	[NULL]	
=7743	=15	=313	[NULL]	
=7744	=15	=316	[NULL]	
=7745	=15	=317	[NULL]	
=7746	=15	=318	[NULL]	
=7747	=15	=319	[NULL]	
=7748	=15	=321	[NULL]	
=7749	=15	=322	[NULL]	
=7750	=15	=324	[NULL]	
=7751	=15	=325	[NULL]	
=7752	=15	=327	[NULL]	
=7753	=15	=329	[NULL]	
=7754	=15	=330	[NULL]	
=7755	=15	=331	[NULL]	
=7756	=15	=336	[NULL]	
=7757	=15	=337	[NULL]	
=7758	=15	=341	[NULL]	
=7759	=15	=343	[NULL]	
=7760	=15	=347	[NULL]	
=7761	=15	=348	[NULL]	
=7762	=15	=350	[NULL]	
=7763	=15	=351	[NULL]	
=7764	=15	=352	[NULL]	
=7765	=15	=353	[NULL]	
=7766	=15	=354	[NULL]	
=7767	=15	=356	[NULL]	
=7768	=15	=357	[NULL]	
=7769	=15	=358	[NULL]	
=7770	=15	=359	[NULL]	
=7771	=15	=364	[NULL]	
=7772	=15	=365	[NULL]	
=7773	=15	=366	[NULL]	
=7774	=15	=367	[NULL]	
=7775	=15	=373	[NULL]	
=7776	=15	=375	[NULL]	
=7777	=15	=376	[NULL]	
=7778	=15	=377	[NULL]	
=7779	=15	=380	[NULL]	
=7780	=15	=381	[NULL]	
=7781	=15	=382	[NULL]	
=7782	=15	=383	[NULL]	
=7783	=15	=384	[NULL]	
=7784	=15	=385	[NULL]	
=7785	=15	=387	[NULL]	
=7786	=15	=389	[NULL]	
=7787	=15	=395	[NULL]	
=7788	=15	=397	[NULL]	
=7789	=15	=400	[NULL]	
=7790	=15	=402	[NULL]	
=7791	=15	=404	[NULL]	
=7792	=15	=405	[NULL]	
=7793	=15	=407	[NULL]	
=7794	=15	=409	[NULL]	
=7795	=15	=411	[NULL]	
=7796	=15	=412	[NULL]	
=7797	=15	=414	[NULL]	
=7798	=15	=415	[NULL]	
=7799	=15	=417	[NULL]	
=7800	=15	=420	[NULL]	
=7801	=15	=421	[NULL]	
=7802	=15	=422	[NULL]	
=7803	=15	=423	[NULL]	
=7804	=15	=425	[NULL]	
=7805	=15	=426	[NULL]	
=7806	=15	=427	[NULL]	
=7807	=15	=430	[NULL]	
=7808	=15	=432	[NULL]	
=7809	=15	=435	[NULL]	
=7810	=15	=437	[NULL]	
=7811	=15	=439	[NULL]	
=7812	=15	=441	[NULL]	
=7813	=15	=444	[NULL]	
=7814	=15	=445	[NULL]	
=7815	=15	=446	[NULL]	
=7816	=15	=447	[NULL]	
=7817	=15	=451	[NULL]	
=7818	=15	=452	[NULL]	
=7819	=15	=453	[NULL]	
=7820	=15	=454	[NULL]	
=7821	=15	=455	[NULL]	
=7822	=15	=456	[NULL]	
=7823	=15	=458	[NULL]	
=7824	=15	=459	[NULL]	
=7825	=15	=467	[NULL]	
=7826	=15	=474	[NULL]	
=7827	=15	=476	[NULL]	
=7828	=15	=477	[NULL]	
=7829	=15	=480	[NULL]	
=7830	=15	=481	[NULL]	
=7831	=15	=486	[NULL]	
=7832	=15	=494	[NULL]	
=7833	=15	=496	[NULL]	
=7834	=15	=498	[NULL]	
=7835	=15	=503	[NULL]	
=7836	=15	=507	[NULL]	
=7837	=15	=512	[NULL]	
=7838	=15	=523	[NULL]	
=7839	=15	=524	[NULL]	
=7840	=15	=525	[NULL]	
=7841	=15	=527	[NULL]	
=7842	=15	=528	[NULL]	
=7843	=15	=530	[NULL]	
=7844	=15	=543	[NULL]	
=7845	=15	=544	[NULL]	
=7846	=15	=549	[NULL]	
=7847	=15	=556	[NULL]	
=7848	=15	=558	[NULL]	
=7849	=15	=561	[NULL]	
=7850	=15	=568	[NULL]	
=7851	=15	=569	[NULL]	
=7852	=15	=570	[NULL]	
=7853	=15	=571	[NULL]	
=7854	=15	=572	[NULL]	
=7855	=15	=573	[NULL]	
=7856	=15	=574	[NULL]	
=7857	=15	=575	[NULL]	
=7858	=15	=577	[NULL]	
=7859	=15	=578	[NULL]	
=7860	=15	=580	[NULL]	
=7861	=15	=583	[NULL]	
=7862	=15	=584	[NULL]	
=7863	=15	=585	[NULL]	
=7864	=15	=586	[NULL]	
=7865	=15	=587	[NULL]	
=7866	=15	=588	[NULL]	
=7867	=15	=589	[NULL]	
=7868	=15	=590	[NULL]	
=7869	=15	=593	[NULL]	
=7870	=15	=594	[NULL]	
=7871	=15	=599	[NULL]	
=7872	=15	=603	[NULL]	
=7873	=15	=604	[NULL]	
=7874	=15	=607	[NULL]	
=7875	=15	=609	[NULL]	
=7876	=15	=610	[NULL]	
=7877	=15	=611	[NULL]	
=7878	=15	=614	[NULL]	
=7879	=15	=615	[NULL]	
=7880	=15	=618	[NULL]	
=7881	=15	=619	[NULL]	
=7882	=15	=622	[NULL]	
=7883	=15	=623	[NULL]	
=7884	=15	=624	[NULL]	
=7885	=15	=625	[NULL]	
=7886	=15	=626	[NULL]	
=7887	=15	=627	[NULL]	
=7888	=15	=631	[NULL]	
=7889	=15	=633	[NULL]	
=7890	=15	=634	[NULL]	
=7891	=15	=635	[NULL]	
=7892	=15	=637	[NULL]	
=7893	=15	=639	[NULL]	
=7894	=15	=649	[NULL]	
=7895	=15	=650	[NULL]	
=7896	=15	=651	[NULL]	
=7897	=15	=652	[NULL]	
=7898	=15	=653	[NULL]	
=7899	=15	=654	[NULL]	
=7900	=15	=655	[NULL]	
=7901	=15	=656	[NULL]	
=7902	=15	=657	[NULL]	
=7903	=15	=658	[NULL]	
=7904	=15	=659	[NULL]	
=7905	=15	=660	[NULL]	
=7906	=15	=661	[NULL]	
=7907	=15	=662	[NULL]	
=7908	=15	=663	[NULL]	
=7909	=15	=664	[NULL]	
=7910	=15	=665	[NULL]	
=7911	=15	=666	[NULL]	
=7912	=15	=667	[NULL]	
=7913	=15	=668	[NULL]	
=7914	=15	=671	[NULL]	
=7915	=15	=672	[NULL]	
=7916	=15	=673	[NULL]	
=7917	=15	=677	[NULL]	
=7918	=15	=678	[NULL]	
=7919	=15	=681	[NULL]	
=7920	=15	=682	[NULL]	
=7921	=15	=685	[NULL]	
=7922	=15	=686	[NULL]	
=7923	=15	=687	[NULL]	
=7924	=15	=692	[NULL]	
=7925	=15	=695	[NULL]	
=7926	=15	=696	[NULL]	
=7927	=15	=697	[NULL]	
=7928	=15	=700	[NULL]	
=7929	=15	=703	[NULL]	
=7930	=15	=705	[NULL]	
=7931	=15	=706	[NULL]	
=7932	=15	=707	[NULL]	
=7933	=15	=711	[NULL]	
=7934	=15	=713	[NULL]	
=7935	=15	=714	[NULL]	
=7936	=15	=715	[NULL]	
=7937	=15	=716	[NULL]	
=7938	=15	=718	[NULL]	
=7939	=15	=719	[NULL]	
=7940	=15	=725	[NULL]	
=7941	=15	=726	[NULL]	
=7942	=15	=727	[NULL]	
=7943	=15	=728	[NULL]	
=7944	=15	=729	[NULL]	
=7945	=15	=730	[NULL]	
=7946	=15	=731	[NULL]	
=7947	=15	=732	[NULL]	
=7948	=15	=733	[NULL]	
=7949	=15	=734	[NULL]	
=7950	=15	=735	[NULL]	
=7951	=15	=736	[NULL]	
=7952	=15	=738	[NULL]	
=7953	=15	=739	[NULL]	
=7954	=15	=745	[NULL]	
=7955	=15	=746	[NULL]	
=7956	=15	=749	[NULL]	
=7957	=15	=752	[NULL]	
=7958	=15	=753	[NULL]	
=7959	=15	=754	[NULL]	
=7960	=15	=757	[NULL]	
=7961	=15	=758	[NULL]	
=7962	=15	=759	[NULL]	
=7963	=15	=760	[NULL]	
=7964	=15	=761	[NULL]	
=7965	=15	=762	[NULL]	
=7966	=15	=763	[NULL]	
=7967	=15	=764	[NULL]	
=7968	=15	=765	[NULL]	
=7969	=15	=766	[NULL]	
=7970	=15	=767	[NULL]	
=7971	=15	=770	[NULL]	
=7972	=15	=771	[NULL]	
=7973	=15	=772	[NULL]	
=7974	=15	=773	[NULL]	
=7975	=15	=774	[NULL]	
=7976	=15	=775	[NULL]	
=7977	=15	=776	[NULL]	
=7978	=15	=777	[NULL]	
=7979	=15	=778	[NULL]	
=7980	=15	=779	[NULL]	
=7981	=15	=780	[NULL]	
=7982	=15	=781	[NULL]	
=7983	=15	=782	[NULL]	
=7984	=15	=783	[NULL]	
=7985	=15	=784	[NULL]	
=7986	=15	=785	[NULL]	
=7987	=15	=788	[NULL]	
=7988	=15	=789	[NULL]	
=7989	=15	=791	[NULL]	
=7990	=15	=792	[NULL]	
=7991	=15	=793	[NULL]	
=7992	=15	=794	[NULL]	
=7993	=15	=797	[NULL]	
=7994	=15	=798	[NULL]	
=7995	=15	=799	[NULL]	
=7996	=15	=800	[NULL]	
=7997	=15	=801	[NULL]	
=7998	=15	=802	[NULL]	
=7999	=15	=803	[NULL]	
=8000	=15	=804	[NULL]	
=8001	=15	=805	[NULL]	
=8002	=15	=806	[NULL]	
=8003	=15	=807	[NULL]	
=8004	=15	=808	[NULL]	
=8005	=15	=809	[NULL]	
=8006	=15	=810	[NULL]	
