Id	LocationId	RouteId	ImportId	AssetId	DeviceSerialNumber	CentralThirdPartyDeviceId	UserMachineSerialNumber	Place	LastRestockDateTime	Deployed	OfflineMachineType	MeterType	LastInventoryAdjustmentDateTime	LastUpdatedByIntegrationUtcDateTime	
=1146506	=3065	=0	=159866	=159866	[NULL]	[NULL]	=112110	=#9	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146512	=3364	=31024	=163896	=163896	[NULL]	[NULL]	=674-010658	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146513	=3802	=0	=163885	=163885	[NULL]	[NULL]	=	=SOUTH	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1146514	=3802	=31033	=163885B	=163885B	[NULL]	[NULL]	=	=SOUTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146515	=3802	=0	=163885F	=163885F	[NULL]	[NULL]	=	=SOUTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146516	=3802	=31033	=163885S	=163885S	[NULL]	[NULL]	=	=SOUTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146517	=3802	=0	=163886	=163886	[NULL]	[NULL]	=	=NORTH	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1146518	=3802	=31033	=163886B	=163886B	[NULL]	[NULL]	=	=NORTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146519	=3802	=0	=163886F	=163886F	[NULL]	[NULL]	=	=NORTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146520	=3802	=31033	=163886S	=163886S	[NULL]	[NULL]	=	=NORTH	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146522	=3177	=31040	=163888	=163888	=108379	[NULL]	=201037CA00092	=2ND FLR BRKRM	=11/06/2012 05:25:00	=1	[NULL]	[NULL]	=11/06/2012 05:25:00	=11/07/2012 19:12:00	
=1146523	=3003	=21021	=163892	=163892	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1146524	=3003	=21021	=163892B	=163892B	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146525	=3003	=0	=163892F	=163892F	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1146526	=3003	=21021	=163892S	=163892S	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146529	=3808	=31032	=163918	=163918	=105979	[NULL]	=20103CA00085	=3RD FLR	=10/25/2012 09:33:00	=1	[NULL]	[NULL]	=09/12/2012 07:31:00	=11/07/2012 19:12:00	
=1146532	=3814	=70114	=223523	=223523	=144759	[NULL]	=3523	=17TH FLOOR	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146533	=3814	=70114	=482788	=482788	=109942	[NULL]	=RY11001803	=17TH FLOOR	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146534	=3813	=31010	=161903	=161903	[NULL]	[NULL]	=3200002100	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146538	=3815	=70307	=221232	=221232	=109453	[NULL]	=123A99204020	=Loco-Deisel Br	=06/09/2011 10:45:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1146544	=1180	=17	=208554	=208554	[NULL]	[NULL]	=93280079DI	=MAIN BRK-RM	=11/10/2011 10:00:00	=0	=F	[NULL]	[NULL]	=12/05/2011 10:39:00	
=1146551	=3823	=0	=208668	=208668	[NULL]	[NULL]	=790340	=PARK OFFICE	=01/19/2012 10:00:00	=0	=F	[NULL]	[NULL]	=05/17/2012 07:30:00	
=1166798	=0	=0	[NULL]	=207105	[NULL]	[NULL]	=	=MAIN LUNCH	[NULL]	=0	=F	[NULL]	[NULL]	[NULL]	
=1166802	=3833	=70114	=224458	=224458	=140294	[NULL]	=ST306202030	=West Delivery Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166803	=3531	=91318	=501727	=501727	=102947	[NULL]	=6500GPL	=Inbound	=10/21/2011 15:02:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166805	=3832	=21021	=168152B	=168152B	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166806	=3832	=0	=168152F	=168152F	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166807	=3832	=21021	=168152S	=168152S	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166813	=3173	=0	=105433	=105433	[NULL]	[NULL]	=633012698	=GROUND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166815	=3840	=70314	=452843	=452843	=37949	[NULL]	=RY99110940	=Inbound Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166818	=1327	=20001	=203062	=203062	[NULL]	[NULL]	=41333	=A LEVEL VENDING	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166819	=1342	=20012	=208689	=208689	=142902	[NULL]	=200017CA00251	=5th Floor	=10/23/2012 12:02:00	=1	[NULL]	[NULL]	=10/04/2012 09:59:00	=11/07/2012 19:12:00	
=1166820	=3840	=70314	=221263	=221263	=166793	[NULL]	=123B0108144	=Main Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166821	=0	=0	[NULL]	=208336	[NULL]	[NULL]	=15476527 BX	=3rd Floor Office	=08/17/2011 13:00:00	=1	=F	[NULL]	[NULL]	[NULL]	
=1166823	=3842	=31032	=168171	=168171	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166829	=3845	=31045	=168172	=168172	[NULL]	[NULL]	=	=3RD FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166830	=3842	=31032	=168186	=168186	[NULL]	[NULL]	=ROYSTON	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166833	=3849	=0	=168177	=168177	[NULL]	[NULL]	=	=SOUTH BLDG. 2ND FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166836	=3929	=75802	=228804	=228804	=145530	[NULL]	=12300035079	=MASON HALL/BSMT(129)	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/05/2012 19:11:00	
=1166839	=3770	=31017	=168181	=168181	[NULL]	[NULL]	=	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/22/2012 07:30:00	
=1166840	=3637	=20013	=208447	=208447	[NULL]	[NULL]	=	=KIOSK	=03/06/2012 05:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166841	=1299	=20013	=208515	=208515	[NULL]	[NULL]	=	=KIOSK	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166842	=1090	=20018	=208549	=208549	[NULL]	[NULL]	=	=(W100) LOWER LEVEL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166843	=1008	=10003	=208566	=208566	[NULL]	[NULL]	=	=1ST FLOOR	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166844	=1206	=15	=208569	=208569	[NULL]	[NULL]	=	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166845	=3852	=40010	=208603	=208603	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=06/11/2012 07:32:00	
=1166846	=3828	=20012	=208604	=208604	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166847	=1166	=20014	=208657	=208657	[NULL]	[NULL]	=	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166848	=3853	=20010	=208683	=208683	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166849	=3854	=20011	=208684	=208684	[NULL]	[NULL]	=	=DEALER BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166850	=3854	=20011	=208685	=208685	[NULL]	[NULL]	=	=EDR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166851	=3855	=20012	=208687	=208687	[NULL]	[NULL]	=	=4TH FLOOR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166852	=1207	=20018	=208688	=208688	[NULL]	[NULL]	=	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166853	=3832	=21021	=168152	=168152	[NULL]	[NULL]	=	=C-K Area	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1166855	=3858	=20014	=208675	=208675	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166856	=1151	=20013	=208807	=208807	[NULL]	[NULL]	=	=LUNCHROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166857	=3861	=31032	=163930	=163930	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1166858	=3808	=31032	=163931	=163931	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:27:00	
=1166859	=3808	=31032	=163931S	=163931S	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166860	=3862	=31010	=163960	=163960	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1166861	=3188	=31040	=168184	=168184	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166862	=3808	=31032	=163932	=163932	[NULL]	[NULL]	=534110301386	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1166863	=3861	=31032	=163933	=163933	[NULL]	[NULL]	=534110301375	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/23/2012 07:29:00	
=1166864	=3808	=31032	=163935	=163935	[NULL]	[NULL]	=ROYSTON	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166865	=3861	=31032	=163938	=163938	[NULL]	[NULL]	=6939156	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/23/2012 07:29:00	
=1166866	=3845	=31045	=168188	=168188	[NULL]	[NULL]	=534110502053	=3RD FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166867	=3845	=31045	=168189	=168189	[NULL]	[NULL]	=	=3RD FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166868	=3849	=31010	=168199	=168199	[NULL]	[NULL]	=534110603066	=SOUTH BLDG. 2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=03/27/2012 07:27:00	
=1166869	=3849	=31010	=168200	=168200	[NULL]	[NULL]	=534110704183	=SOUTH BLDG. 2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=03/27/2012 07:27:00	
=1166870	=3509	=0	=168203	=168203	[NULL]	[NULL]	=674110601536	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/24/2012 07:33:00	
=1166871	=3509	=0	=168204	=168204	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166872	=3509	=0	=168205	=168205	[NULL]	[NULL]	=534110301397	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/24/2012 07:33:00	
=1166873	=3361	=0	=168221	=168221	[NULL]	[NULL]	=royston	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 10:32:00	
=1166874	=3361	=21021	=168222	=168222	[NULL]	[NULL]	=674110902435	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 10:32:00	
=1166875	=3361	=21021	=168223	=168223	[NULL]	[NULL]	=534110704170	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/18/2012 10:32:00	
=1166876	=3863	=31003	=168229	=168229	[NULL]	[NULL]	=674110902427	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/22/2012 07:30:00	
=1166877	=3863	=31003	=168230	=168230	[NULL]	[NULL]	=534110704178	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/22/2012 07:30:00	
=1166878	=3863	=31003	=168231	=168231	[NULL]	[NULL]	=	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/07/2012 02:46:00	
=1166879	=3859	=0	=168232	=168232	[NULL]	[NULL]	=ROYSTON	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/02/2012 06:08:00	
=1166880	=3859	=0	=168233	=168233	[NULL]	[NULL]	=674110902425	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/30/2012 01:58:00	
=1166881	=3859	=0	=168234	=168234	[NULL]	[NULL]	=534110704176	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/30/2012 01:58:00	
=1166882	=3188	=31040	=168237	=168237	[NULL]	[NULL]	=67110902428	=6TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/20/2012 01:52:00	
=1166883	=3188	=31040	=168238	=168238	[NULL]	[NULL]	=674110902420	=6TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/20/2012 01:52:00	
=1166884	=3271	=31045	=168206	=168206	[NULL]	[NULL]	=	=GIFT SHOP	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166885	=3585	=31033	=168241	=168241	[NULL]	[NULL]	=534110704179	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/18/2012 10:32:00	
=1166886	=3585	=31033	=168242	=168242	[NULL]	[NULL]	=534110603032	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/18/2012 10:32:00	
=1166887	=3585	=31033	=168246	=168246	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/24/2012 05:28:00	
=1166888	=3271	=31045	=168250	=168250	[NULL]	[NULL]	=674110902443	=GIFT SHOP	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166889	=3271	=31045	=168251	=168251	[NULL]	[NULL]	=534110905195	=GIFT SHOP	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166890	=3830	=70307	=228347	=228347	=103414	[NULL]	=ST306038059	=North Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166892	=3830	=70307	=482859	=482859	=114854	[NULL]	=2353617	=North Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166893	=3830	=70307	=482860	=482860	=140284	[NULL]	=2353205	=North Breakroom	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166897	=3860	=0	=166564	=166564	[NULL]	[NULL]	=77190059BE	=COMMON AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1166898	=3900	=0	=168002	=168002	[NULL]	[NULL]	=674010502	=BLDG 2	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166901	=3770	=31017	=168217	=168217	[NULL]	[NULL]	=ROYSTON	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/22/2012 07:30:00	
=1166902	=3770	=0	=168219	=168219	[NULL]	[NULL]	=674110902432	=2ND FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/26/2012 02:52:00	
=1166908	=3867	=20005	=201673	=201673	[NULL]	[NULL]	=5290	=INPATIENT PEDIATRIC UNIT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166909	=3869	=31033	=168249B	=168249B	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166910	=3869	=0	=168249F	=168249F	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166911	=3869	=31033	=168249S	=168249S	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166912	=3870	=31032	=168215B	=168215B	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166913	=3870	=0	=168215F	=168215F	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166914	=3870	=31032	=168215S	=168215S	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166917	=3026	=0	=168235F	=168235F	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166918	=3026	=21021	=168235S	=168235S	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166919	=3201	=31040	=168247B	=168247B	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166920	=3201	=0	=168247F	=168247F	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166921	=3201	=31040	=168247S	=168247S	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166922	=3201	=31040	=168248B	=168248B	[NULL]	[NULL]	=	=ROUNDHOUSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166923	=3201	=0	=168248F	=168248F	[NULL]	[NULL]	=	=ROUNDHOUSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166924	=3201	=31040	=168248S	=168248S	[NULL]	[NULL]	=	=ROUNDHOUSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166925	=3844	=10003	=208719	=208719	[NULL]	[NULL]	=011505	=1200 BLDG. 3RD FLOOR	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166926	=3844	=10003	=208720	=208720	[NULL]	[NULL]	=16069	=1200 BLDG. 1ST FLOOR	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166927	=3844	=10003	=208721	=208721	[NULL]	[NULL]	=10656	=3RD FLOOR EAST	=11/02/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166928	=3844	=10003	=208722	=208722	[NULL]	[NULL]	=10519	=4TH FLOOR WEST	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166929	=3460	=31033	=168271B	=168271B	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166930	=3460	=0	=168271F	=168271F	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166931	=3460	=31033	=168271S	=168271S	[NULL]	[NULL]	=	=C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166932	=1291	=20013	=208816	=208816	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166933	=1205	=20018	=208806	=208806	[NULL]	[NULL]	=	=1ST FLR MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166934	=3868	=20018	=208826	=208826	[NULL]	[NULL]	=	=BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166935	=3877	=20018	=208825	=208825	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166936	=3290	=31010	=168257B	=168257B	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166937	=3290	=0	=168257F	=168257F	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1166938	=3290	=31010	=168257S	=168257S	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166939	=3590	=31033	=168273B	=168273B	[NULL]	[NULL]	=	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166940	=3590	=0	=168273F	=168273F	[NULL]	[NULL]	=	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1166941	=3590	=31033	=168273S	=168273S	[NULL]	[NULL]	=	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166942	=3131	=31032	=106247B	=106247B	[NULL]	[NULL]	=	=BEVERAGES	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166943	=3131	=0	=106247F	=106247F	[NULL]	[NULL]	=	=FOOD	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1166944	=3131	=31032	=106247S	=106247S	[NULL]	[NULL]	=5AB06252	=SNACK	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166945	=3503	=31044	=152403	=152403	[NULL]	[NULL]	=07546077BQ	=DRIVERS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166946	=3551	=20007	=202465	=202465	[NULL]	[NULL]	=21123	=Fabrication	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166947	=3551	=20007	=203241	=203241	[NULL]	[NULL]	=38933	=Fabrication	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166950	=3305	=31040	=168256B	=168256B	[NULL]	[NULL]	=	=6TH FLR C-K	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166951	=3305	=0	=168256F	=168256F	[NULL]	[NULL]	=	=6TH FLR C-K	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166952	=3305	=31040	=168256S	=168256S	[NULL]	[NULL]	=	=6TH FLR C-K	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166953	=3750	=20007	=201846	=201846	[NULL]	[NULL]	=11983	=BUILDING 4000 - HOSPITAL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166954	=3750	=20007	=203580	=203580	[NULL]	[NULL]	=60653	=BUILDING 4000	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166955	=1005	=10003	=208819	=208819	[NULL]	[NULL]	=	=PRODUCTION	=06/11/2012 01:00:00	=0	=F	[NULL]	[NULL]	=06/07/2012 01:54:00	
=1166956	=3882	=20016	=208831	=208831	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166957	=1134	=20001	=207515	=207515	[NULL]	[NULL]	=79480038AH	=DENTAL SCHOOL - BOYNE BLDG.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166958	=3859	=0	=168182	=168182	[NULL]	[NULL]	=	=4TH FLR C-K AREA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/01/2012 07:49:00	
=1166959	=3886	=0	=168318	=168318	[NULL]	[NULL]	=	=1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/30/2012 01:58:00	
=1166960	=3886	=31032	=168318B	=168318B	[NULL]	[NULL]	=	=1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1166961	=3886	=0	=168318F	=168318F	[NULL]	[NULL]	=	=1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1166962	=3886	=31032	=168318S	=168318S	[NULL]	[NULL]	=	=1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
